timestamp,heartrate
2022-03-28 12:00:48.777,70
2022-03-28 12:00:49.745,70
2022-03-28 12:00:50.708,70
2022-03-28 12:00:51.682,67
2022-03-28 12:00:52.596,67
2022-03-28 12:00:53.611,65
2022-03-28 12:00:54.572,65
2022-03-28 12:00:55.543,65
2022-03-28 12:00:56.505,65
2022-03-28 12:00:57.481,65
2022-03-28 12:00:58.392,65
2022-03-28 12:00:59.409,65
2022-03-28 12:01:00.384,66
2022-03-28 12:01:01.359,66
2022-03-28 12:01:02.312,65
2022-03-28 12:01:03.278,66
2022-03-28 12:01:04.198,66
2022-03-28 12:01:05.216,65
2022-03-28 12:01:06.182,65
2022-03-28 12:01:07.145,65
2022-03-28 12:01:08.107,65
2022-03-28 12:01:09.074,65
2022-03-28 12:01:10.001,65
2022-03-28 12:01:11.005,65
2022-03-28 14:30:48.831,66
2022-03-28 14:30:49.807,66
2022-03-28 14:30:50.775,66
2022-03-28 14:30:51.733,65
2022-03-28 14:30:52.653,65
2022-03-28 14:30:53.672,64
2022-03-28 14:30:54.656,65
2022-03-28 14:30:55.616,65
2022-03-28 14:30:56.572,65
2022-03-28 14:30:57.539,64
2022-03-28 14:30:58.461,64
2022-03-28 14:30:59.486,65
2022-03-28 14:31:00.445,65
2022-03-28 14:31:01.412,65
2022-03-28 14:31:02.377,64
2022-03-28 14:31:03.348,63
2022-03-28 14:31:04.264,63
2022-03-28 14:31:05.274,65
2022-03-28 14:31:06.254,65
2022-03-28 14:31:07.215,65
2022-03-28 14:31:08.188,64
2022-03-28 14:31:09.143,65
2022-03-28 14:31:10.059,65
2022-03-28 14:31:11.087,65
2022-03-28 15:00:48.858,60
2022-03-28 15:00:49.821,60
2022-03-28 15:00:50.780,60
2022-03-28 15:00:51.742,59
2022-03-28 15:00:52.665,59
2022-03-28 15:00:53.670,58
2022-03-28 15:00:54.634,60
2022-03-28 15:00:55.593,60
2022-03-28 15:00:56.554,59
2022-03-28 15:00:57.524,58
2022-03-28 15:00:58.452,58
2022-03-28 15:00:59.451,58
2022-03-28 15:01:00.412,59
2022-03-28 15:01:01.373,59
2022-03-28 15:01:02.342,60
2022-03-28 15:01:03.309,60
2022-03-28 15:01:04.212,60
2022-03-28 15:01:05.233,60
2022-03-28 15:01:06.193,60
2022-03-28 15:01:07.160,59
2022-03-28 15:01:08.118,60
2022-03-28 15:01:09.080,59
2022-03-28 15:01:09.993,59
2022-03-28 15:01:11.014,59
2022-03-28 15:30:50.842,64
2022-03-28 15:30:51.821,64
2022-03-28 15:30:52.732,64
2022-03-28 15:30:53.755,64
2022-03-28 15:30:54.718,64
2022-03-28 15:30:55.680,64
2022-03-28 15:30:56.647,63
2022-03-28 15:30:57.613,63
2022-03-28 15:30:58.540,63
2022-03-28 15:30:59.552,62
2022-03-28 15:31:00.526,63
2022-03-28 15:31:01.492,62
2022-03-28 15:31:02.457,62
2022-03-28 15:31:03.425,62
2022-03-28 15:31:04.336,62
2022-03-28 15:31:05.350,62
2022-03-28 15:31:06.321,62
2022-03-28 15:31:07.285,62
2022-03-28 15:31:08.253,62
2022-03-28 15:31:09.227,61
2022-03-28 15:31:10.152,61
2022-03-28 15:31:11.164,61
2022-03-28 16:00:50.861,64
2022-03-28 16:00:51.828,64
2022-03-28 16:00:52.747,64
2022-03-28 16:00:53.760,64
2022-03-28 16:00:54.742,63
2022-03-28 16:00:55.703,63
2022-03-28 16:00:56.658,64
2022-03-28 16:00:57.628,64
2022-03-28 16:00:58.542,64
2022-03-28 16:00:59.558,64
2022-03-28 16:01:00.523,64
2022-03-28 16:01:01.498,64
2022-03-28 16:01:02.461,64
2022-03-28 16:01:03.428,64
2022-03-28 16:01:04.342,64
2022-03-28 16:01:05.362,64
2022-03-28 16:01:06.333,64
2022-03-28 16:01:07.299,64
2022-03-28 16:01:08.255,64
2022-03-28 16:01:09.232,64
2022-03-28 16:01:10.146,64
2022-03-28 16:01:11.156,64
2022-03-28 16:31:09.353,75
2022-03-28 16:31:10.319,75
2022-03-28 16:31:11.282,75
2022-03-28 17:01:09.343,61
2022-03-28 17:01:10.268,61
2022-03-28 17:01:11.284,61
2022-03-28 17:30:54.753,62
2022-03-28 17:30:55.718,62
2022-03-28 17:30:56.646,62
2022-03-28 17:30:57.662,62
2022-03-28 17:30:58.625,62
2022-03-28 17:30:59.594,62
2022-03-28 17:31:00.562,61
2022-03-28 17:31:01.521,61
2022-03-28 17:31:02.439,61
2022-03-28 17:31:03.456,59
2022-03-28 17:31:04.423,60
2022-03-28 17:31:05.384,60
2022-03-28 17:31:06.349,60
2022-03-28 17:31:07.309,60
2022-03-28 17:31:08.239,60
2022-03-28 17:31:09.249,60
2022-03-28 17:31:10.212,60
2022-03-28 17:31:11.185,60
2022-03-28 19:30:49.155,71
2022-03-28 19:30:50.135,71
2022-03-28 19:30:51.102,71
2022-03-28 19:30:52.075,68
2022-03-28 19:30:53.008,68
2022-03-28 19:30:54.018,69
2022-03-28 19:30:54.995,69
2022-03-28 19:30:55.972,69
2022-03-28 19:30:56.941,69
2022-03-28 19:30:57.911,69
2022-03-28 19:30:58.827,69
2022-03-28 19:30:59.851,69
2022-03-28 19:31:00.828,69
2022-03-28 19:31:01.792,69
2022-03-28 19:31:02.764,69
2022-03-28 19:31:03.737,69
2022-03-28 19:31:04.664,69
2022-03-28 19:31:05.679,70
2022-03-28 19:31:06.650,70
2022-03-28 19:31:07.629,71
2022-03-28 19:31:08.595,72
2022-03-28 19:31:09.565,72
2022-03-28 19:31:10.486,72
2022-03-28 19:31:11.503,72
2022-03-28 20:00:57.934,81
2022-03-28 20:00:58.861,81
2022-03-28 20:00:59.883,81
2022-03-28 20:01:00.858,81
2022-03-28 20:01:01.832,77
2022-03-28 20:01:02.788,75
2022-03-28 20:01:03.761,75
2022-03-28 20:01:04.671,75
2022-03-28 20:01:05.697,75
2022-03-28 20:01:06.660,75
2022-03-28 20:01:07.622,76
2022-03-28 20:01:08.593,76
2022-03-28 20:01:09.564,76
2022-03-28 20:01:10.486,76
2022-03-28 20:01:11.510,76
2022-03-28 20:30:58.891,67
2022-03-28 20:30:59.808,67
2022-03-28 20:31:00.822,67
2022-03-28 20:31:01.806,67
2022-03-28 20:31:02.762,68
2022-03-28 20:31:03.732,68
2022-03-28 20:31:04.699,68
2022-03-28 20:31:05.625,68
2022-03-28 20:31:06.632,68
2022-03-28 20:31:07.602,68
2022-03-28 20:31:08.567,68
2022-03-28 20:31:09.535,67
2022-03-28 20:31:10.510,67
2022-03-28 20:31:11.417,67
2022-03-28 21:01:01.752,79
2022-03-28 21:01:02.727,79
2022-03-28 21:01:03.694,79
2022-03-28 21:01:04.615,79
2022-03-28 21:01:05.630,79
2022-03-28 21:01:06.597,79
2022-03-28 21:01:07.561,78
2022-03-28 21:01:08.531,78
2022-03-28 21:01:09.498,75
2022-03-28 21:01:10.414,75
2022-03-28 21:01:11.427,71
2022-03-28 21:30:51.123,60
2022-03-28 21:30:52.091,60
2022-03-28 21:30:53.018,60
2022-03-28 21:30:54.034,60
2022-03-28 21:30:55.003,60
2022-03-28 21:30:55.970,61
2022-03-28 21:30:56.938,59
2022-03-28 21:30:57.905,60
2022-03-28 21:30:58.825,60
2022-03-28 21:30:59.834,60
2022-03-28 21:31:00.805,61
2022-03-28 21:31:01.770,61
2022-03-28 21:31:02.735,61
2022-03-28 21:31:03.704,61
2022-03-28 21:31:04.625,61
2022-03-28 21:31:05.644,61
2022-03-28 21:31:06.613,61
2022-03-28 21:31:07.583,61
2022-03-28 21:31:08.550,61
2022-03-28 21:31:09.516,60
2022-03-28 21:31:10.426,60
2022-03-28 21:31:11.442,60
2022-03-28 22:01:10.499,87
2022-03-28 22:01:11.471,87
2022-03-29 09:00:47.999,63
2022-03-29 09:00:48.975,63
2022-03-29 09:00:49.894,63
2022-03-29 09:00:50.911,63
2022-03-29 09:00:51.880,64
2022-03-29 09:00:52.849,64
2022-03-29 09:00:53.810,64
2022-03-29 09:00:54.781,63
2022-03-29 09:00:55.704,63
2022-03-29 09:00:56.712,61
2022-03-29 09:00:57.682,61
2022-03-29 09:00:58.664,63
2022-03-29 09:00:59.625,63
2022-03-29 09:01:00.596,63
2022-03-29 09:01:01.508,63
2022-03-29 09:01:02.533,63
2022-03-29 09:01:03.500,63
2022-03-29 09:01:04.471,63
2022-03-29 09:01:05.428,63
2022-03-29 09:01:06.397,62
2022-03-29 09:01:07.324,62
2022-03-29 09:01:08.341,61
2022-03-29 09:30:46.077,62
2022-03-29 09:30:47.046,62
2022-03-29 09:30:48.013,62
2022-03-29 09:30:48.980,61
2022-03-29 09:30:49.898,61
2022-03-29 09:30:50.911,61
2022-03-29 09:30:51.886,60
2022-03-29 09:30:52.846,60
2022-03-29 09:30:53.814,60
2022-03-29 09:30:54.779,60
2022-03-29 09:30:55.695,60
2022-03-29 09:30:56.712,59
2022-03-29 09:30:57.680,59
2022-03-29 09:30:58.645,59
2022-03-29 09:30:59.610,60
2022-03-29 09:31:00.565,59
2022-03-29 09:31:01.493,59
2022-03-29 09:31:02.500,59
2022-03-29 09:31:03.466,59
2022-03-29 09:31:04.430,59
2022-03-29 09:31:05.398,59
2022-03-29 09:31:06.370,59
2022-03-29 09:31:07.284,59
2022-03-29 09:31:08.304,59
2022-03-29 10:00:53.785,70
2022-03-29 10:00:54.750,70
2022-03-29 10:00:55.662,70
2022-03-29 10:00:56.673,70
2022-03-29 10:00:57.644,68
2022-03-29 10:00:58.624,68
2022-03-29 10:00:59.584,68
2022-03-29 10:01:00.557,67
2022-03-29 10:01:01.481,67
2022-03-29 10:01:02.492,65
2022-03-29 10:01:03.465,65
2022-03-29 10:01:04.438,65
2022-03-29 10:01:05.402,65
2022-03-29 10:01:06.364,65
2022-03-29 10:01:07.282,65
2022-03-29 12:00:45.135,76
2022-03-29 12:00:46.099,76
2022-03-29 12:00:47.070,76
2022-03-29 12:00:48.039,72
2022-03-29 12:00:48.961,72
2022-03-29 12:00:49.979,69
2022-03-29 12:00:50.949,68
2022-03-29 12:00:51.917,68
2022-03-29 12:00:52.879,67
2022-03-29 12:00:53.852,68
2022-03-29 12:00:54.762,68
2022-03-29 12:00:55.790,68
2022-03-29 12:00:56.751,68
2022-03-29 12:00:57.714,68
2022-03-29 12:00:58.684,68
2022-03-29 12:00:59.642,68
2022-03-29 12:01:00.568,68
2022-03-29 12:01:01.582,68
2022-03-29 12:01:02.552,67
2022-03-29 12:01:03.528,67
2022-03-29 12:01:04.493,66
2022-03-29 12:01:05.461,66
2022-03-29 12:01:06.378,66
2022-03-29 12:01:07.398,66
2022-03-29 12:30:45.205,79
2022-03-29 12:30:46.164,79
2022-03-29 12:30:47.134,79
2022-03-29 12:30:48.109,78
2022-03-29 12:30:49.027,78
2022-03-29 12:30:50.045,76
2022-03-29 12:30:51.013,75
2022-03-29 12:30:51.983,76
2022-03-29 12:30:52.953,74
2022-03-29 12:30:53.925,74
2022-03-29 12:30:54.845,74
2022-03-29 12:30:55.874,74
2022-03-29 12:30:56.842,74
2022-03-29 12:30:57.813,75
2022-03-29 12:30:58.781,75
2022-03-29 12:30:59.739,75
2022-03-29 12:31:00.669,75
2022-03-29 12:31:01.683,75
2022-03-29 12:31:02.651,75
2022-03-29 12:31:03.633,75
2022-03-29 12:31:04.599,75
2022-03-29 12:31:05.570,75
2022-03-29 12:31:06.487,75
2022-03-29 12:31:07.512,75
2022-03-29 13:00:47.188,76
2022-03-29 13:00:48.155,76
2022-03-29 13:00:49.085,76
2022-03-29 13:00:50.104,76
2022-03-29 13:00:51.065,76
2022-03-29 13:00:52.041,75
2022-03-29 13:00:53.009,75
2022-03-29 13:00:53.979,75
2022-03-29 13:00:54.896,75
2022-03-29 13:00:55.904,74
2022-03-29 13:00:56.875,76
2022-03-29 13:00:57.847,74
2022-03-29 13:00:58.826,76
2022-03-29 13:00:59.797,76
2022-03-29 13:01:00.705,76
2022-03-29 13:01:01.727,76
2022-03-29 13:01:02.696,76
2022-03-29 13:01:03.660,76
2022-03-29 13:01:04.636,77
