timestamp,step
2022-03-28 11:38:22.318,1
2022-03-28 11:38:36.453,1
2022-03-28 11:41:33.550,1
2022-03-28 11:41:34.033,1
2022-03-28 11:41:34.757,1
2022-03-28 11:41:34.997,1
2022-03-28 11:41:45.279,1
2022-03-28 11:51:18.845,1
2022-03-28 11:51:19.581,1
2022-03-28 11:51:20.223,1
2022-03-28 11:51:20.711,1
2022-03-28 12:08:05.795,1
2022-03-28 12:13:19.516,1
2022-03-28 12:13:20.245,1
2022-03-28 12:13:21.605,1
2022-03-28 12:13:22.006,1
2022-03-28 12:13:22.982,1
2022-03-28 12:13:24.268,1
2022-03-28 12:13:25.062,1
2022-03-28 12:13:25.866,1
2022-03-28 12:13:26.189,1
2022-03-28 12:18:15.575,1
2022-03-28 12:18:16.223,1
2022-03-28 13:40:05.525,1
2022-03-28 13:40:05.928,1
2022-03-28 13:40:06.250,1
2022-03-28 14:00:52.012,1
2022-03-28 14:00:52.654,1
2022-03-28 14:00:53.211,1
2022-03-28 14:00:54.248,1
2022-03-28 14:00:54.487,1
2022-03-28 14:05:06.053,1
2022-03-28 14:05:06.449,1
2022-03-28 14:05:07.589,1
2022-03-28 14:05:08.473,1
2022-03-28 14:05:08.878,1
2022-03-28 14:05:13.460,1
2022-03-28 14:05:14.661,1
2022-03-28 14:05:15.382,1
2022-03-28 14:05:15.793,1
2022-03-28 14:05:32.999,1
2022-03-28 14:05:34.299,1
2022-03-28 14:05:35.105,1
2022-03-28 14:06:55.929,1
2022-03-28 14:13:02.980,1
2022-03-28 14:13:03.701,1
2022-03-28 14:14:34.860,1
2022-03-28 14:16:43.338,1
2022-03-28 14:16:47.927,1
2022-03-28 14:16:48.247,1
2022-03-28 14:16:48.895,1
2022-03-28 14:16:49.455,1
2022-03-28 14:16:49.861,1
2022-03-28 14:16:50.339,1
2022-03-28 14:16:50.581,1
2022-03-28 14:16:51.066,1
2022-03-28 14:17:03.212,1
2022-03-28 14:17:04.102,1
2022-03-28 14:17:04.341,1
2022-03-28 14:17:04.984,1
2022-03-28 14:17:05.389,1
2022-03-28 14:17:05.873,1
2022-03-28 14:17:06.355,1
2022-03-28 14:17:06.753,1
2022-03-28 14:17:07.078,1
2022-03-28 14:17:11.019,1
2022-03-28 14:17:11.745,1
2022-03-28 14:17:12.310,1
2022-03-28 14:17:18.100,1
2022-03-28 14:18:25.289,1
2022-03-28 14:18:25.934,1
2022-03-28 14:18:26.254,1
2022-03-28 14:18:26.657,1
2022-03-28 14:22:44.451,1
2022-03-28 14:22:44.854,1
2022-03-28 14:22:45.820,1
2022-03-28 14:22:46.462,1
2022-03-28 14:22:46.947,1
2022-03-28 14:22:47.774,1
2022-03-28 14:22:48.512,1
2022-03-28 14:22:49.073,1
2022-03-28 14:22:49.388,1
2022-03-28 14:22:50.032,1
2022-03-28 14:22:50.754,1
