timestamp,motion
2022-03-28 10:57:15,1
2022-03-28 10:57:55,1
2022-03-28 11:03:41,1
2022-03-28 11:04:37,1
2022-03-28 11:05:33,1
2022-03-28 11:14:57,1
2022-03-28 11:21:16,1
2022-03-28 11:21:55,1
2022-03-28 11:30:28,1
2022-03-28 11:34:11,1
2022-03-28 11:48:18,1
2022-03-28 11:57:16,1
2022-03-28 12:03:25,1
2022-03-28 12:43:46,1
2022-03-28 13:22:43,1
2022-03-28 14:10:42,1
2022-03-28 14:17:19,1
2022-03-28 14:22:17,1
2022-03-28 14:23:27,1
2022-03-28 14:40:42,1
2022-03-28 14:41:47,1
2022-03-28 14:43:29,1
2022-03-28 14:46:47,1
2022-03-28 14:48:33,1
2022-03-28 14:49:43,1
2022-03-28 14:51:01,1
2022-03-28 14:51:50,1
2022-03-28 14:54:27,1
2022-03-28 14:58:02,1
2022-03-28 14:58:41,1
2022-03-28 14:59:57,1
2022-03-28 15:03:14,1
2022-03-28 15:07:04,1
2022-03-28 15:08:06,1
2022-03-28 15:10:31,1
2022-03-28 15:11:31,1
2022-03-28 15:12:47,1
2022-03-28 15:21:44,1
2022-03-28 15:38:38,1
2022-03-28 15:39:46,1
2022-03-28 15:42:11,1
2022-03-28 15:42:50,1
2022-03-28 15:52:37,1
2022-03-28 15:57:09,1
2022-03-28 16:35:28,1
2022-03-28 16:37:48,1
2022-03-28 16:54:33,1
2022-03-28 17:52:03,1
2022-03-28 18:14:26,1
2022-03-28 18:18:42,1
2022-03-28 18:23:35,1
2022-03-28 18:24:39,1
2022-03-28 19:14:40,1
2022-03-28 19:44:51,1
2022-03-28 19:51:04,1
2022-03-28 20:07:25,1
2022-03-28 20:14:00,1
2022-03-28 20:31:16,1
2022-03-28 20:36:03,1
2022-03-28 20:39:32,1
2022-03-28 20:43:00,1
2022-03-28 20:45:24,1
2022-03-28 20:48:10,1
2022-03-28 21:02:25,1
2022-03-28 21:05:03,1
2022-03-28 21:07:19,1
2022-03-28 21:08:19,1
2022-03-28 21:09:17,1
2022-03-28 21:13:17,1
2022-03-28 21:15:06,1
2022-03-28 21:28:10,1
2022-03-28 21:29:02,1
2022-03-28 21:34:13,1
2022-03-28 21:36:25,1
2022-03-28 21:38:07,1
2022-03-28 21:39:07,1
2022-03-28 22:27:16,1
