timestamp,latitude,longitude
2022-03-28 10:57:13.019,43.682928,-79.307844
2022-03-29 15:02:35.497,43.709168,-79.385894
2022-03-29 15:03:31.519,43.709168,-79.385894
2022-03-29 15:04:29.521,43.709162,-79.385896
2022-03-29 15:05:33.394,43.709161,-79.385896
2022-03-29 15:06:44.499,43.709155,-79.385889
2022-03-29 15:08:32.398,43.709151,-79.385891
2022-03-29 15:09:31.524,43.709149,-79.385886
2022-03-29 15:10:30.509,43.709147,-79.38589
2022-03-29 15:11:28.511,43.709142,-79.385895
2022-03-29 15:12:32.397,43.709133,-79.385897
2022-03-29 15:13:35.516,43.7091,-79.385898
2022-03-29 15:15:35.411,43.70911,-79.385896
2022-03-29 15:16:30.506,43.709101,-79.385903
2022-03-29 15:30:06.551,43.708827,-79.386066
2022-03-29 15:31:06.546,43.709088,-79.38602
2022-03-29 15:32:29.400,43.709164,-79.38586
2022-03-29 15:33:58.501,43.709201,-79.386001
2022-03-29 15:35:00.532,43.708971,-79.386072
2022-03-29 15:36:27.407,43.7087,-79.385912
2022-03-29 15:38:41.533,43.708855,-79.385725
2022-03-29 15:40:02.535,43.7099,-79.382554
2022-03-29 15:41:01.504,43.711066,-79.377465
2022-03-29 15:41:59.534,43.710894,-79.377233
2022-03-29 15:43:01.564,43.707842,-79.376106
2022-03-29 15:44:00.413,43.706238,-79.375334
2022-03-29 15:44:59.411,43.705064,-79.374814
2022-03-29 15:46:00.530,43.704452,-79.374759
2022-03-29 15:47:01.395,43.704261,-79.374766
2022-03-29 15:47:59.536,43.700355,-79.373043
2022-03-29 15:48:59.532,43.696055,-79.371405
2022-03-29 15:49:59.571,43.694111,-79.366275
2022-03-29 15:50:59.547,43.689932,-79.363268
2022-03-29 15:51:59.533,43.688418,-79.363678
2022-03-29 15:52:59.546,43.687564,-79.361476
2022-03-29 15:53:59.514,43.684498,-79.357544
2022-03-29 15:55:00.527,43.684403,-79.354879
2022-03-29 15:55:59.530,43.684915,-79.351699
2022-03-29 15:57:00.527,43.684487,-79.346885
2022-03-29 15:57:59.550,43.68038,-79.345477
2022-03-29 15:59:00.500,43.67887,-79.344769
2022-03-29 16:00:00.549,43.679069,-79.344845
2022-03-29 16:01:00.510,43.679865,-79.341276
2022-03-29 16:01:59.561,43.680002,-79.338292
