timestamp,latitude,longitude
2024-07-25 11:55:55.690,43.6564695,-79.3899449
2024-07-25 11:56:58.609,43.6565412,-79.3911422
2024-07-25 11:58:01.686,43.6565452,-79.3913014
2024-07-25 11:58:58.609,43.656526,-79.3901095
2024-07-25 11:59:55.649,43.6565185,-79.3900738
2024-07-25 12:00:53.300,43.6565284,-79.3900727
2024-07-25 12:01:55.250,43.6565199,-79.3900745
2024-07-25 12:02:58.654,43.656529,-79.3900777
2024-07-25 12:04:00.661,43.6565195,-79.3900747
2024-07-25 12:05:02.865,43.6565206,-79.3900715
2024-07-25 12:05:58.497,43.6565248,-79.3900841
2024-07-25 12:06:53.361,43.6565253,-79.3900825
2024-07-25 12:07:55.697,43.656527,-79.3900847
2024-07-25 12:08:57.663,43.6565249,-79.3900819
2024-07-25 12:09:53.299,43.65655,-79.3934536
2024-07-25 12:10:55.704,43.6565235,-79.3900838
2024-07-25 12:11:58.342,43.6565277,-79.3900905
2024-07-25 12:13:00.248,43.656525,-79.3900855
2024-07-25 12:14:00.627,43.6565307,-79.3898909
2024-07-25 12:14:57.592,43.6565263,-79.3900827
2024-07-25 12:15:53.894,43.6565212,-79.3900644
2024-07-25 12:16:53.185,43.6565244,-79.3900892
2024-07-25 12:17:53.829,43.6565258,-79.390094
2024-07-25 12:18:53.313,43.6565275,-79.3900904
2024-07-25 12:19:53.356,43.6565263,-79.3900873
2024-07-25 12:20:53.454,43.6565245,-79.3900893
2024-07-25 12:21:58.384,43.6565265,-79.3900914
2024-07-25 12:22:59.503,43.6565346,-79.3900915
2024-07-25 12:23:58.620,43.6565329,-79.3900952
2024-07-25 12:25:01.621,43.6565381,-79.3900884
2024-07-25 12:26:10.664,43.6565215,-79.3900856
2024-07-25 12:27:55.843,43.6565269,-79.3900668
2024-07-25 12:28:54.653,43.6565191,-79.390067
2024-07-25 12:29:53.185,43.6565296,-79.3900853
2024-07-25 12:30:55.165,43.6565212,-79.3900723
2024-07-25 12:31:53.789,43.6565238,-79.3900684
2024-07-25 12:32:55.249,43.6565178,-79.3900754
2024-07-25 12:33:53.784,43.6565154,-79.3900838
2024-07-25 12:34:53.698,43.6565209,-79.3900757
2024-07-25 12:35:53.706,43.6565215,-79.390073
2024-07-25 12:36:53.505,43.6565216,-79.3900743
2024-07-25 12:37:53.328,43.6565257,-79.3900828
2024-07-25 12:38:53.311,43.6565292,-79.3900867
2024-07-25 12:39:54.756,43.6565239,-79.3900882
2024-07-25 12:40:53.339,43.6565245,-79.3900866
2024-07-25 12:41:54.706,43.6565258,-79.3900976
2024-07-25 12:42:56.686,43.6565252,-79.3900914
2024-07-25 12:43:59.176,43.6565242,-79.3900978
2024-07-25 12:45:02.309,43.656523,-79.3900886
2024-07-25 12:46:18.306,43.6565239,-79.3900866
2024-07-25 12:47:53.239,43.6565254,-79.3900841
