timestamp,motion
2024-09-03 4:53:28,1
2024-09-03 9:31:36,1
2024-09-04 1:31:17,1
2024-09-04 2:01:01,1
2024-09-04 2:32:24,1
2024-09-04 3:03:27,1
2024-09-04 3:34:35,1
2024-09-04 4:06:37,1
2024-09-04 4:38:18,1
2024-09-04 8:31:45,1
2024-09-05 10:37:29,1
2024-09-05 11:08:42,1
2024-09-05 12:15:48,1
2024-09-05 12:46:29,1
2024-09-05 1:17:08,1
2024-09-05 2:41:28,1
2024-09-05 2:46:22,1
2024-09-05 3:23:02,1
2024-09-05 3:54:45,1
2024-09-05 4:25:26,1
2024-09-06 11:02:51,1
2024-09-06 11:33:42,1
2024-09-06 12:04:36,1
2024-09-06 12:41:13,1
2024-09-06 2:39:27,1
2024-09-06 3:15:43,1
2024-09-06 3:47:30,1
2024-09-06 4:18:49,1
2024-09-06 4:50:53,1
2024-09-07 11:32:35,1
2024-09-07 12:22:35,1
2024-09-07 4:19:55,1
2024-09-07 4:51:57,1
2024-09-08 11:02:03,1
2024-09-08 11:37:12,1
2024-09-08 12:15:24,1
2024-09-08 5:43:06,1
2024-09-08 6:38:51,1
2024-09-08 7:14:03,1
2024-09-08 9:41:13,1
2024-09-09 10:22:38,1
2024-09-09 10:53:25,1
2024-09-09 11:42:58,1
2024-09-09 12:15:43,1
2024-09-09 12:18:13,1
2024-09-09 1:24:31,1
2024-09-09 2:04:41,1
2024-09-09 2:36:31,1
2024-09-09 3:08:04,1
2024-09-09 4:23:59,1
2024-09-09 4:55:01,1
2024-09-09 7:02:59,1
2024-09-10 2:19:30,1
2024-09-10 8:26:59,1
2024-09-10 9:02:44,1
2024-09-11 11:28:11,1
2024-09-11 12:06:26,1
2024-09-11 1:47:03,1
2024-09-11 2:27:38,1
2024-09-11 3:00:12,1
2024-09-11 3:30:57,1
2024-09-11 4:01:47,1
2024-09-11 5:38:52,1
2024-09-12 11:14:59,1
2024-09-12 11:45:34,1
2024-09-12 12:28:12,1
2024-09-12 4:53:55,1
2024-09-12 9:20:38,1
2024-09-13 10:29:20,1
2024-09-13 12:03:47,1
2024-09-13 1:03:46,1
2024-09-13 3:11:01,1
2024-09-13 5:01:24,1
2024-09-14 2:44:26,1
2024-09-15 11:00:35,1
2024-09-15 11:32:56,1
2024-09-15 12:06:22,1
2024-09-15 1:55:35,1
2024-09-15 2:42:14,1
2024-09-15 7:51:17,1
2024-09-15 9:22:12,1
2024-09-16 11:37:40,1
2024-09-16 12:17:44,1
2024-09-16 12:52:18,1
2024-09-16 2:25:43,1
2024-09-16 2:56:28,1
2024-09-16 3:34:14,1
2024-09-16 4:45:03,1
2024-09-16 9:47:10,1
2024-09-17 4:17:52,1
2024-09-17 5:01:08,1
2024-09-17 8:36:15,1
2024-09-17 9:18:58,1
2024-09-18 10:25:44,1
2024-09-18 10:56:20,1
2024-09-18 11:33:44,1
2024-09-18 5:32:28,1
2024-09-18 9:52:37,1
2024-09-19 10:16:34,1
2024-09-19 10:54:41,1
2024-09-19 11:44:33,1
2024-09-19 12:21:01,1
2024-09-19 5:53:25,1
2024-09-20 10:29:00,1
2024-09-20 11:00:07,1
2024-09-20 11:30:44,1
2024-09-20 12:22:56,1
2024-09-20 1:09:17,1
2024-09-20 4:20:37,1
2024-09-20 4:53:38,1
2024-09-21 11:04:12,1
2024-09-21 11:35:02,1
2024-09-21 12:07:43,1
2024-09-21 3:49:41,1
2024-09-21 4:39:29,1
2024-09-21 5:10:58,1
2024-09-23 11:20:29,1
2024-09-23 4:11:08,1
2024-09-23 4:54:14,1
2024-09-23 5:26:18,1
2024-09-24 3:21:28,1
2024-09-24 3:52:55,1
2024-09-24 4:28:39,1
2024-09-24 4:59:20,1
