timestamp,x,y,z
2024-07-26 12:46:52.908,0.1078,-0.0862,9.7645
2024-07-26 12:47:02.910,0.1006,-0.0311,9.7501
2024-07-26 12:47:12.923,0.1317,-0.0527,9.7621
2024-07-26 12:47:22.933,0.0599,-0.0287,9.7477
2024-07-26 12:47:32.934,0.1102,-0.0359,9.7046
2024-07-26 12:47:42.948,0.1437,-0.0192,9.7429
2024-07-26 12:47:52.954,0.0862,-0.0503,9.7477
2024-07-26 12:48:02.960,0.1245,-0.0742,9.7789
2024-07-26 12:48:12.965,0.1198,-0.0335,9.7525
2024-07-26 12:48:22.975,0.0886,-0.0455,9.7214
2024-07-26 12:48:32.982,0.1341,-0.0527,9.7477
2024-07-26 12:48:42.985,0.091,-0.0431,9.7477
2024-07-26 12:48:52.915,0.1078,-0.0359,9.7645
2024-07-26 12:49:02.928,0.0982,-0.0216,9.7525
2024-07-26 12:49:12.931,0.0958,-0.0503,9.7453
2024-07-26 12:49:22.939,0.0982,-0.0263,9.7525
2024-07-26 12:49:32.949,0.1198,-0.0335,9.7214
2024-07-26 12:49:42.955,0.1341,-0.0407,9.7094
2024-07-26 12:49:52.962,0.1054,-0.0359,9.7262
2024-07-26 12:50:02.971,0.1102,-0.0575,9.7501
2024-07-26 12:50:12.978,0.1054,-0.0383,9.7381
2024-07-26 12:50:22.983,0.1078,-0.0431,9.7334
2024-07-26 12:50:32.992,0.1126,-0.0335,9.7693
2024-07-26 12:50:42.998,0.0958,-0.079,9.7717
2024-07-26 12:50:53.001,0.0766,-0.0623,9.7118
2024-07-26 12:51:03.010,0.1485,-0.0695,9.7429
2024-07-26 12:51:12.939,0.1198,-0.012,9.7741
2024-07-26 12:51:22.948,0.0934,-0.0072,9.7525
2024-07-26 12:51:32.947,0.1461,-0.0407,9.7717
2024-07-26 12:51:42.956,0.1102,-0.0455,9.7621
2024-07-26 12:51:52.963,0.1078,-0.0479,9.7214
2024-07-26 12:52:02.973,0.0958,-0.0287,9.7381
2024-07-26 12:52:12.981,0.0838,-0.0359,9.6998
2024-07-26 12:52:22.988,0.1102,-0.0599,9.7286
2024-07-26 12:52:32.992,0.0982,-0.0647,9.731
2024-07-26 12:52:43.002,0.0982,-0.0695,9.7621
2024-07-26 12:52:53.009,0.1245,-0.0479,9.719
2024-07-26 12:53:03.016,0.1317,-0.0359,9.7166
2024-07-26 12:53:13.023,0.0886,-0.012,9.7358
2024-07-26 12:53:23.029,0.0934,-0.0503,9.7477
2024-07-26 12:53:33.035,0.0862,-0.0383,9.7597
2024-07-26 12:53:42.967,0.0671,-0.0551,9.8004
2024-07-26 12:53:52.971,0.0982,-0.0311,9.7789
2024-07-26 12:54:02.971,0.1174,-0.0719,9.7286
2024-07-26 12:54:12.987,0.103,-0.0263,9.7501
2024-07-26 12:54:22.991,0.0982,-0.0551,9.7621
2024-07-26 12:54:33.002,0.0886,-0.0623,9.7358
2024-07-26 12:54:43.010,0.1174,-0.0311,9.7741
2024-07-26 12:54:53.012,0.1078,-0.0479,9.7884
2024-07-26 12:55:03.025,0.0695,-0.0168,9.7621
2024-07-26 12:55:13.032,0.1293,-0.0647,9.7717
2024-07-26 12:55:23.038,0.1317,-0.0479,9.786
2024-07-26 12:55:33.048,0.1078,-0.0216,9.7453
2024-07-26 12:55:43.053,0.1006,-0.0455,9.7645
2024-07-26 12:55:52.982,0.1006,-0.0287,9.7669
2024-07-26 12:56:02.990,0.091,-0.0431,9.7597
2024-07-26 12:56:12.992,0.1245,-0.0431,9.7501
2024-07-26 12:56:23.006,0.103,-0.0479,9.6783
2024-07-26 12:56:33.010,0.1198,-0.0479,9.7358
2024-07-26 12:56:43.020,0.0934,-0.0455,9.7741
2024-07-26 12:56:53.024,0.1365,-0.0431,9.7693
2024-07-26 12:57:03.031,0.091,-0.0431,9.7621
2024-07-26 12:57:13.035,0.1198,-0.0287,9.7741
2024-07-26 12:57:23.043,0.1341,-0.0192,9.7621
2024-07-26 12:57:33.053,0.1006,-0.0886,9.7334
2024-07-26 12:57:43.060,0.091,-0.012,9.7142
2024-07-26 12:57:53.065,0.1078,-0.0407,9.7669
2024-07-26 12:58:03.073,0.0934,-0.0671,9.7693
2024-07-26 12:58:13.078,0.0958,-0.0695,9.798
2024-07-26 12:58:23.012,0.1078,-0.0647,9.7262
2024-07-26 12:58:33.016,0.1102,-0.0383,9.7669
2024-07-26 12:58:43.023,0.1198,-0.0407,9.7501
2024-07-26 12:58:53.033,0.1293,-0.0503,9.7669
2024-07-26 12:59:03.041,0.0862,-0.0623,9.7381
2024-07-26 12:59:13.045,0.1102,-0.0623,9.7573
2024-07-26 12:59:23.053,0.1317,-0.0383,9.7717
2024-07-26 12:59:33.062,0.1006,-0.0527,9.7741
2024-07-26 12:59:43.070,0.1054,-0.0742,9.7262
2024-07-26 12:59:53.061,0.1509,-0.0431,9.7837
2024-07-26 13:00:03.084,0.1269,-0.0431,9.7286
2024-07-26 13:00:13.029,0.1198,-0.0671,9.7525
2024-07-26 13:00:23.051,0.1102,-0.0144,9.7956
2024-07-26 13:00:33.056,0.103,-0.0479,9.7549
2024-07-26 13:00:43.066,0.1341,-0.0814,9.7669
2024-07-26 13:00:53.069,0.0982,-0.0527,9.7932
2024-07-26 13:01:03.076,0.0982,-0.0719,9.7908
2024-07-26 13:01:13.083,0.0766,-0.0479,9.7381
2024-07-26 13:01:23.094,0.1341,-0.0503,9.798
2024-07-26 13:01:33.101,0.0838,-0.0431,9.7238
2024-07-26 13:01:43.108,0.0503,-0.079,9.7166
2024-07-26 13:01:53.111,0.0886,0.0072,9.7621
2024-07-26 13:02:03.041,0.1102,-0.0168,9.7837
2024-07-26 13:02:13.051,0.1269,-0.0647,9.7549
2024-07-26 13:02:23.051,0.1006,-0.0551,9.7884
2024-07-26 13:02:33.062,0.1174,-0.0455,9.7381
2024-07-26 13:02:43.073,0.1054,-0.0335,9.7334
2024-07-26 13:02:53.082,0.0671,-0.0862,9.7525
2024-07-26 13:03:03.089,0.1054,0.0072,9.8196
2024-07-26 13:03:13.095,0.091,-0.0719,9.7381
2024-07-26 13:03:23.103,0.115,-0.0503,9.7669
2024-07-26 13:03:33.111,0.1102,-0.0431,9.7765
2024-07-26 13:03:43.117,0.115,-0.0335,9.7717
2024-07-26 13:03:53.124,0.115,-0.0527,9.7693
2024-07-26 13:04:03.131,0.115,-0.0263,9.7453
2024-07-26 13:04:13.133,0.103,-0.0551,9.7789
2024-07-26 13:04:23.066,0.0862,-0.0719,9.7214
2024-07-26 13:04:33.074,0.0982,-0.0455,9.7549
2024-07-26 13:04:43.072,0.0671,-0.0455,9.7501
2024-07-26 13:04:53.087,0.1437,-0.0838,9.7669
2024-07-26 13:05:03.093,0.1341,-0.0383,9.7813
2024-07-26 13:05:13.087,0.1054,-0.0383,9.7765
2024-07-26 13:05:18.474,0.1102,-0.0862,9.7932
2024-07-26 13:05:28.486,0.1389,-0.0407,9.7525
2024-07-26 13:05:38.497,0.1006,-0.0263,9.7597
2024-07-26 13:05:48.507,0.115,-0.0072,9.7765
2024-07-26 13:05:58.514,0.1317,-0.0551,9.7477
2024-07-26 13:06:08.443,0.1198,-0.0359,9.7501
2024-07-26 13:06:18.449,0.091,0.0,9.7501
2024-07-26 13:06:28.456,0.1748,-0.0335,9.7549
2024-07-26 13:06:38.466,0.1054,-0.0766,9.7525
2024-07-26 13:06:48.474,0.0982,-0.0359,9.7645
2024-07-26 13:06:58.484,0.1054,-0.024,9.7908
2024-07-26 13:07:08.488,0.1198,-0.0527,9.7166
2024-07-26 13:07:18.499,0.1221,-0.0527,9.7118
2024-07-26 13:07:28.505,0.1174,-0.0862,9.7549
2024-07-26 13:07:38.513,0.0934,-0.0192,9.7597
2024-07-26 13:07:48.521,0.1198,-0.0503,9.7813
2024-07-26 13:07:58.525,0.1126,-0.0383,9.707
2024-07-26 13:08:08.533,0.1006,-0.0072,9.7932
2024-07-26 13:08:18.464,0.1365,-0.0383,9.731
2024-07-26 13:08:28.469,0.079,-0.0263,9.7286
2024-07-26 13:08:38.476,0.115,-0.0695,9.7549
2024-07-26 13:08:48.486,0.1341,-0.0623,9.7381
2024-07-26 13:08:58.493,0.103,-0.0575,9.7621
2024-07-26 13:09:08.498,0.1054,-0.0144,9.7477
2024-07-26 13:09:18.507,0.1365,-0.0359,9.7405
2024-07-26 13:09:28.513,0.0934,-0.0479,9.7142
2024-07-26 13:09:38.522,0.0982,-0.0311,9.7334
2024-07-26 13:09:48.527,0.1317,-0.012,9.7214
2024-07-26 13:09:58.538,0.0982,-0.0886,9.731
2024-07-26 13:10:08.544,0.0862,-0.0359,9.7501
2024-07-26 13:10:18.553,0.1102,-0.024,9.7693
2024-07-26 13:10:28.480,0.0647,-0.0192,9.7334
2024-07-26 13:10:38.486,0.0862,-0.0719,9.7693
2024-07-26 13:10:48.494,0.1581,-0.0263,9.7525
2024-07-26 13:10:58.502,0.0958,-0.0359,9.7214
2024-07-26 13:11:08.505,0.0742,-0.0407,9.7669
2024-07-26 13:11:18.516,0.0838,-0.0431,9.7597
2024-07-26 13:11:28.526,0.1413,-0.0359,9.7477
2024-07-26 13:11:38.527,0.1102,-0.0838,9.7334
2024-07-26 13:11:48.538,0.0958,-0.0527,9.7693
2024-07-26 13:11:58.547,0.1078,-0.0263,9.7645
2024-07-26 13:12:08.555,0.0934,-0.0311,9.7669
2024-07-26 13:12:18.559,0.0982,-0.0551,9.7765
2024-07-26 13:12:28.491,0.1198,-0.0671,9.7669
2024-07-26 13:12:38.495,0.1054,-0.0168,9.8052
2024-07-26 13:12:48.504,0.0934,-0.0287,9.7453
2024-07-26 13:12:58.516,0.1174,-0.0455,9.8028
2024-07-26 13:13:08.524,0.115,-0.0838,9.7142
2024-07-26 13:13:18.528,0.0814,-0.0934,9.7573
2024-07-26 13:13:28.534,0.0719,-0.0431,9.7477
2024-07-26 13:13:38.544,0.0886,-0.024,9.7477
2024-07-26 13:13:48.551,0.115,-0.0407,9.7429
2024-07-26 13:13:58.559,0.1413,-0.0647,9.7477
2024-07-26 13:14:08.568,0.1557,-0.0024,9.7501
2024-07-26 13:14:18.575,0.1317,-0.0647,9.7669
2024-07-26 13:14:28.503,0.0814,0.0024,9.7837
2024-07-26 13:14:38.509,0.1126,-0.0695,9.7837
2024-07-26 13:14:48.516,0.1078,-0.0311,9.6974
2024-07-26 13:14:58.525,0.091,-0.0719,9.786
2024-07-26 13:15:08.536,0.1174,-0.0287,9.7453
2024-07-26 13:15:18.539,0.103,-0.079,9.7549
2024-07-26 13:15:28.548,0.1198,-0.0359,9.7358
2024-07-26 13:15:38.555,0.1102,-0.0096,9.7693
2024-07-26 13:15:48.563,0.1293,-0.0647,9.719
2024-07-26 13:15:58.574,0.0934,-0.0814,9.7741
2024-07-26 13:16:08.577,0.0862,-0.0455,9.7525
2024-07-26 13:16:18.587,0.0886,-0.0527,9.7381
2024-07-26 13:16:28.594,0.0886,-0.0311,9.7597
2024-07-26 13:16:38.522,0.1126,0.0,9.7573
2024-07-26 13:16:48.525,0.0982,-0.0311,9.7405
2024-07-26 13:16:58.534,0.0862,-0.0431,9.7477
2024-07-26 13:17:08.541,0.1102,-0.0575,9.7597
2024-07-26 13:17:18.536,0.0862,-0.0383,9.7573
2024-07-26 13:17:28.555,0.079,0.0024,9.7477
2024-07-26 13:17:38.563,0.1054,-0.0431,9.7334
2024-07-26 13:17:48.568,0.115,-0.0575,9.7717
2024-07-26 13:17:58.577,0.0886,-0.0383,9.786
2024-07-26 13:18:08.584,0.1269,-0.0814,9.7597
2024-07-26 13:18:18.587,0.1485,-0.0359,9.7549
2024-07-26 13:18:28.597,0.1389,-0.0575,9.7405
2024-07-26 13:18:38.604,0.1078,-0.0407,9.7765
2024-07-26 13:18:48.611,0.1054,-0.0503,9.7358
2024-07-26 13:18:58.618,0.0982,-0.0479,9.7669
2024-07-26 13:19:08.540,0.1198,-0.0335,9.7525
2024-07-26 13:19:18.549,0.1174,-0.0503,9.7573
2024-07-26 13:19:28.555,0.1102,-0.0263,9.7381
2024-07-26 13:19:38.564,0.1126,-0.0647,9.7405
2024-07-26 13:19:48.571,0.0862,-0.0886,9.7765
2024-07-26 13:19:58.576,0.091,-0.0407,9.7549
2024-07-26 13:20:08.577,0.1245,-0.0431,9.7813
2024-07-26 13:20:18.588,0.1102,-0.0503,9.7166
2024-07-26 13:20:28.593,0.1174,-0.0575,9.7837
2024-07-26 13:20:38.599,0.1245,-0.024,9.7621
2024-07-26 13:20:48.605,0.0719,0.0,9.731
2024-07-26 13:20:58.614,0.1102,-0.0431,9.7789
2024-07-26 13:21:08.619,0.103,-0.0383,9.7525
2024-07-26 13:21:18.626,0.1245,-0.0455,9.7381
2024-07-26 13:21:28.633,0.103,-0.0455,9.7573
2024-07-26 13:21:38.560,0.1269,-0.0311,9.7405
2024-07-26 13:21:48.567,0.079,-0.0671,9.7597
2024-07-26 13:21:58.575,0.1293,-0.0359,9.7813
2024-07-26 13:22:08.583,0.0958,-0.012,9.731
2024-07-26 13:22:18.588,0.1078,-0.0575,9.7837
2024-07-26 13:22:28.594,0.1198,-0.0407,9.7429
2024-07-26 13:22:38.605,0.1054,-0.0287,9.731
2024-07-26 13:22:48.612,0.115,-0.0599,9.8004
2024-07-26 13:22:58.618,0.1293,-0.0096,9.7597
2024-07-26 13:23:08.623,0.1293,-0.0216,9.7477
2024-07-26 13:23:18.630,0.1221,-0.0455,9.7262
2024-07-26 13:23:28.636,0.1174,-0.0311,9.7813
2024-07-26 13:23:38.643,0.1198,-0.012,9.7645
2024-07-26 13:23:48.645,0.0958,-0.0144,9.7501
2024-07-26 13:23:58.577,0.1054,-0.0335,9.7908
2024-07-26 13:24:08.583,0.0814,-0.0695,9.7262
2024-07-26 13:24:18.591,0.091,-0.0431,9.7741
2024-07-26 13:24:28.599,0.115,-0.079,9.7453
2024-07-26 13:24:38.607,0.115,-0.0766,9.8004
2024-07-26 13:24:48.610,0.079,-0.0335,9.7597
2024-07-26 13:24:58.621,0.0838,-0.0335,9.7549
2024-07-26 13:25:08.626,0.1006,-0.0671,9.731
2024-07-26 13:25:18.634,0.0982,-0.0263,9.7381
2024-07-26 13:25:28.641,0.103,-0.0527,9.7525
2024-07-26 13:25:38.640,0.1174,-0.0359,9.7621
2024-07-26 13:25:48.653,0.1054,-0.0958,9.7669
2024-07-26 13:25:58.656,0.0982,-0.0024,9.7358
2024-07-26 13:26:08.666,0.0886,-0.0311,9.7693
2024-07-26 13:26:18.590,0.0958,-0.0479,9.7453
2024-07-26 13:26:28.603,0.1054,-0.0599,9.7381
2024-07-26 13:26:38.606,0.1174,-0.0168,9.7645
2024-07-26 13:26:48.610,0.0934,-0.0503,9.7573
2024-07-26 13:26:58.622,0.1198,-0.0263,9.7142
2024-07-26 13:27:08.622,0.115,-0.0455,9.7908
2024-07-26 13:27:18.635,0.1221,-0.0455,9.7429
2024-07-26 13:27:28.643,0.1245,-0.0383,9.7525
2024-07-26 13:27:38.646,0.0838,-0.0383,9.7597
2024-07-26 13:27:48.657,0.103,-0.0431,9.7789
2024-07-26 13:27:58.658,0.1198,-0.0838,9.7214
2024-07-26 13:28:08.669,0.079,-0.0527,9.7429
2024-07-26 13:28:18.675,0.1102,-0.0192,9.7525
2024-07-26 13:28:28.681,0.0934,-0.0431,9.7837
2024-07-26 13:28:38.612,0.1078,-0.0192,9.7884
2024-07-26 13:28:48.617,0.115,-0.0766,9.7741
2024-07-26 13:28:58.626,0.1006,-0.0431,9.7789
2024-07-26 13:29:08.626,0.1269,-0.0479,9.7573
2024-07-26 13:29:18.641,0.0886,-0.0838,9.7789
2024-07-26 13:29:28.647,0.1198,-0.0216,9.7717
2024-07-26 13:29:38.655,0.1102,-0.0335,9.7501
2024-07-26 13:29:48.675,0.1341,-0.0431,9.7573
2024-07-26 13:29:58.696,0.1174,-0.0359,9.7573
2024-07-26 13:30:08.643,0.1006,-0.0311,9.7717
2024-07-26 13:30:18.675,0.1054,-0.0575,9.7837
2024-07-26 13:30:28.683,0.1102,-0.0359,9.6998
2024-07-26 13:30:38.689,0.0742,-0.0096,9.7453
2024-07-26 13:30:48.699,0.1389,-0.091,9.7525
2024-07-26 13:30:58.706,0.0862,-0.0383,9.7621
2024-07-26 13:31:08.635,0.0934,-0.0623,9.7358
2024-07-26 13:31:18.644,0.0814,-0.0168,9.7693
2024-07-26 13:31:28.645,0.115,-0.0335,9.7549
2024-07-26 13:31:38.658,0.1293,-0.0048,9.7477
2024-07-26 13:31:48.667,0.0934,-0.0359,9.7238
2024-07-26 13:31:58.675,0.1102,-0.0599,9.7549
2024-07-26 13:32:08.682,0.1102,-0.0359,9.7477
2024-07-26 13:32:18.688,0.103,-0.0551,9.7932
2024-07-26 13:32:28.695,0.1126,-0.0431,9.7429
2024-07-26 13:32:38.703,0.1126,-0.0527,9.7453
2024-07-26 13:32:48.710,0.1174,-0.0671,9.786
2024-07-26 13:32:58.719,0.1317,-0.0455,9.7573
2024-07-26 13:33:08.725,0.0647,-0.0407,9.7741
2024-07-26 13:33:18.654,0.103,-0.0599,9.7429
2024-07-26 13:33:28.664,0.0934,-0.0623,9.7717
2024-07-26 13:33:38.665,0.079,-0.0192,9.7262
2024-07-26 13:33:48.675,0.1485,-0.0287,9.7358
2024-07-26 13:33:58.685,0.0695,-0.0383,9.7501
2024-07-26 13:34:08.688,0.079,-0.0527,9.786
2024-07-26 13:34:18.697,0.103,-0.024,9.7717
2024-07-26 13:34:28.707,0.0934,-0.0192,9.7525
2024-07-26 13:34:38.710,0.1054,-0.0335,9.8004
2024-07-26 13:34:48.710,0.1078,-0.0383,9.7741
2024-07-26 13:34:58.719,0.1054,-0.0814,9.7597
2024-07-26 13:35:08.734,0.0886,-0.0527,9.7549
2024-07-26 13:35:18.742,0.0958,-0.0527,9.7358
2024-07-26 13:35:28.668,0.079,-0.0551,9.7837
2024-07-26 13:35:38.677,0.1245,-0.0719,9.798
2024-07-26 13:35:48.681,0.103,-0.0671,9.7693
2024-07-26 13:35:58.688,0.1198,-0.0335,9.7334
2024-07-26 13:36:08.687,0.1174,-0.0719,9.7932
2024-07-26 13:36:18.698,0.1102,-0.0623,9.8004
2024-07-26 13:36:28.716,0.0934,-0.0431,9.7621
2024-07-26 13:36:38.723,0.0982,-0.0431,9.7166
2024-07-26 13:36:48.731,0.0742,-0.0407,9.7118
2024-07-26 13:36:58.738,0.1054,-0.0647,9.7262
2024-07-26 13:37:08.746,0.0958,-0.0695,9.7381
2024-07-26 13:37:18.754,0.079,-0.0527,9.7525
2024-07-26 13:37:28.683,0.0958,-0.0862,9.7573
2024-07-26 13:37:38.689,0.1078,-0.0455,9.7932
2024-07-26 13:37:48.696,0.1389,-0.0431,9.7693
2024-07-26 13:37:58.698,0.1221,-0.0575,9.7789
2024-07-26 13:38:08.712,0.1221,-0.0575,9.7597
2024-07-26 13:38:18.719,0.1054,-0.0192,9.7669
2024-07-26 13:38:28.726,0.1198,-0.0359,9.707
2024-07-26 13:38:38.733,0.0814,-0.0407,9.7046
2024-07-26 13:38:48.741,0.091,-0.0575,9.7477
2024-07-26 13:38:58.749,0.1102,-0.0479,9.7573
2024-07-26 13:39:08.757,0.1126,-0.0263,9.7477
2024-07-26 13:39:18.764,0.1174,-0.0575,9.6998
2024-07-26 13:39:28.764,0.0958,-0.079,9.7669
2024-07-26 13:39:38.776,0.1006,-0.0671,9.7046
2024-07-26 13:39:48.707,0.103,-0.0383,9.7381
2024-07-26 13:39:58.716,0.0958,-0.0671,9.7358
2024-07-26 13:40:08.721,0.1269,-0.0383,9.7717
2024-07-26 13:40:18.728,0.1198,-0.0623,9.7669
2024-07-26 13:40:28.737,0.115,-0.0311,9.7381
2024-07-26 13:40:38.747,0.1174,-0.0383,9.7645
2024-07-26 13:40:48.751,0.1174,-0.0168,9.7693
2024-07-26 13:40:58.759,0.0958,-0.0048,9.786
2024-07-26 13:41:08.768,0.1293,-0.0934,9.7645
2024-07-26 13:41:18.770,0.1078,-0.0335,9.7525
2024-07-26 13:41:28.781,0.0862,-0.0742,9.7501
2024-07-26 13:41:38.789,0.1126,-0.0455,9.7908
2024-07-26 13:41:48.794,0.0958,-0.0934,9.7453
2024-07-26 13:41:58.726,0.091,-0.0455,9.7477
2024-07-26 13:42:08.737,0.0766,-0.0287,9.7022
2024-07-26 13:42:18.738,0.1078,-0.0287,9.7381
2024-07-26 13:42:28.747,0.0934,-0.0168,9.731
2024-07-26 13:42:38.749,0.0886,-0.0623,9.7741
2024-07-26 13:42:48.764,0.1174,-0.0263,9.7645
2024-07-26 13:42:58.768,0.0838,-0.0695,9.7573
2024-07-26 13:43:08.775,0.1174,-0.0551,9.7501
2024-07-26 13:43:18.787,0.1605,-0.0623,9.7932
2024-07-26 13:43:28.792,0.1102,-0.012,9.7453
2024-07-26 13:43:38.802,0.0862,-0.0503,9.7286
2024-07-26 13:43:48.809,0.091,-0.0599,9.7813
2024-07-26 13:43:58.817,0.1437,-0.0527,9.7717
2024-07-26 13:44:08.821,0.1102,-0.0311,9.7669
2024-07-26 13:44:18.754,0.0551,-0.0671,9.719
2024-07-26 13:44:28.759,0.0862,-0.0407,9.7813
2024-07-26 13:44:38.763,0.0695,-0.0263,9.7358
2024-07-26 13:44:48.773,0.1054,-0.0407,9.7956
2024-07-26 13:44:58.781,0.091,-0.0192,9.7693
2024-07-26 13:45:08.788,0.0982,-0.0311,9.7549
2024-07-26 13:45:18.794,0.1126,-0.0359,9.7405
2024-07-26 13:45:28.805,0.1126,-0.0623,9.7453
2024-07-26 13:45:38.812,0.0886,-0.0383,9.7789
2024-07-26 13:45:48.816,0.1174,-0.0551,9.7405
2024-07-26 13:45:58.823,0.103,-0.0407,9.8052
2024-07-26 13:46:08.834,0.1126,-0.0838,9.6926
2024-07-26 13:46:18.765,0.1221,-0.0072,9.7358
2024-07-26 13:46:28.773,0.0671,-0.0862,9.7549
2024-07-26 13:46:38.776,0.1293,0.0072,9.7477
2024-07-26 13:46:48.787,0.1221,-0.0263,9.798
2024-07-26 13:46:58.794,0.1293,-0.0048,9.7358
2024-07-26 13:47:08.801,0.091,-0.0479,9.7429
2024-07-26 13:47:18.798,0.0958,-0.0407,9.7741
2024-07-26 13:47:28.814,0.1221,-0.0647,9.7262
2024-07-26 13:47:38.818,0.091,-0.0647,9.7381
2024-07-26 13:47:48.828,0.0671,-0.0455,9.7358
2024-07-26 13:47:58.834,0.091,-0.0216,9.7405
2024-07-26 13:48:08.843,0.1126,-0.0048,9.7789
2024-07-26 13:48:18.849,0.103,-0.0551,9.7118
2024-07-26 13:48:28.857,0.1102,-0.0599,9.7525
2024-07-26 13:48:38.787,0.0958,-0.0168,9.7358
2024-07-26 13:48:48.785,0.0766,-0.0479,9.7501
2024-07-26 13:48:58.798,0.0814,-0.0407,9.7238
2024-07-26 13:49:08.810,0.1006,-0.0647,9.7381
2024-07-26 13:49:18.817,0.0886,-0.0862,9.7645
2024-07-26 13:49:28.824,0.0886,-0.0719,9.7789
2024-07-26 13:49:38.831,0.1245,-0.0359,9.8004
2024-07-26 13:49:48.838,0.1174,-0.0503,9.7453
2024-07-26 13:49:58.842,0.1221,-0.0335,9.7477
2024-07-26 13:50:08.852,0.0814,-0.012,9.7908
2024-07-26 13:50:18.856,0.1533,-0.024,9.7597
2024-07-26 13:50:28.867,0.1341,-0.0383,9.7573
2024-07-26 13:50:38.867,0.0934,-0.0192,9.7717
2024-07-26 13:50:48.805,0.1293,-0.0503,9.7549
2024-07-26 13:50:58.806,0.1269,-0.0263,9.7741
2024-07-26 13:51:08.816,0.1437,-0.0287,9.7118
2024-07-26 13:51:18.826,0.0958,-0.0503,9.7549
2024-07-26 13:51:28.834,0.1126,-0.0359,9.7453
2024-07-26 13:51:38.841,0.1054,-0.0766,9.7549
2024-07-26 13:51:48.848,0.079,-0.0479,9.7358
2024-07-26 13:51:58.855,0.1126,-0.0575,9.7238
2024-07-26 13:52:08.863,0.115,-0.0527,9.7741
2024-07-26 13:52:18.871,0.1102,-0.0575,9.7358
2024-07-26 13:52:28.878,0.1054,-0.0383,9.7741
2024-07-26 13:52:38.879,0.115,-0.0431,9.7717
2024-07-26 13:52:48.893,0.1221,-0.0575,9.7645
2024-07-26 13:52:58.819,0.1078,-0.0599,9.7621
2024-07-26 13:53:08.825,0.1078,-0.0263,9.7046
2024-07-26 13:53:18.830,0.0647,-0.0766,9.7908
2024-07-26 13:53:28.843,0.0886,-0.0311,9.7477
2024-07-26 13:53:38.849,0.1102,-0.0623,9.7789
2024-07-26 13:53:48.858,0.1102,-0.0503,9.7669
2024-07-26 13:53:58.864,0.1269,0.0,9.7621
2024-07-26 13:54:08.873,0.0958,-0.0431,9.7381
2024-07-26 13:54:18.879,0.1245,-0.0838,9.7573
2024-07-26 13:54:28.886,0.115,-0.0168,9.7813
2024-07-26 13:54:38.893,0.1102,-0.012,9.7549
2024-07-26 13:54:48.899,0.1198,-0.0503,9.7429
2024-07-26 13:54:58.908,0.0934,-0.0479,9.7214
2024-07-26 13:55:08.915,0.1509,-0.0503,9.7334
2024-07-26 13:55:18.843,0.1102,-0.0838,9.7262
2024-07-26 13:55:28.848,0.1245,0.0144,9.7381
2024-07-26 13:55:38.851,0.1198,-0.0216,9.7286
2024-07-26 13:55:48.866,0.1126,-0.0503,9.7549
2024-07-26 13:55:58.874,0.1293,-0.0934,9.7477
2024-07-26 13:56:08.883,0.0838,0.0144,9.7286
2024-07-26 13:56:18.891,0.1293,-0.0311,9.7429
2024-07-26 13:56:28.897,0.1174,-0.0407,9.8196
2024-07-26 13:56:38.901,0.103,-0.0407,9.7813
2024-07-26 13:56:48.909,0.1174,-0.0024,9.7525
2024-07-26 13:56:58.918,0.1245,-0.0479,9.7549
2024-07-26 13:57:08.926,0.0934,-0.0359,9.7286
2024-07-26 13:57:18.933,0.091,-0.0766,9.7549
2024-07-26 13:57:28.862,0.0838,-0.0335,9.7765
2024-07-26 13:57:38.867,0.1126,-0.0407,9.7717
2024-07-26 13:57:48.875,0.1293,-0.0335,9.7573
2024-07-26 13:57:58.888,0.1317,-0.0527,9.7717
2024-07-26 13:58:08.894,0.1006,-0.024,9.7597
2024-07-26 13:58:18.897,0.1413,-0.0359,9.7477
2024-07-26 13:58:28.902,0.079,-0.0024,9.7429
2024-07-26 13:58:38.916,0.0934,-0.0192,9.7525
2024-07-26 13:58:48.924,0.0982,-0.0383,9.7429
2024-07-26 13:58:58.928,0.079,-0.0766,9.7429
2024-07-26 13:59:08.938,0.1198,-0.0623,9.8004
2024-07-26 13:59:18.945,0.1221,-0.0671,9.7765
2024-07-26 13:59:28.874,0.1102,-0.0311,9.7525
2024-07-26 13:59:38.876,0.1221,-0.0431,9.719
2024-07-26 13:59:48.924,0.0838,-0.0359,9.7381
2024-07-26 13:59:58.948,0.103,-0.079,9.7214
2024-07-26 14:00:08.887,0.0766,-0.0335,9.7525
2024-07-26 14:00:18.917,0.0766,-0.1054,9.7381
2024-07-26 14:00:28.929,0.1461,-0.0311,9.7525
2024-07-26 14:00:38.937,0.1174,-0.0359,9.7597
2024-07-26 14:00:48.947,0.0934,-0.0575,9.7645
2024-07-26 14:00:58.956,0.0647,-0.0551,9.786
2024-07-26 14:01:08.886,0.1078,-0.0527,9.7741
2024-07-26 14:01:18.892,0.1126,-0.0719,9.7741
2024-07-26 14:01:28.896,0.1293,-0.0311,9.7597
2024-07-26 14:01:38.908,0.1006,-0.0216,9.7741
2024-07-26 14:01:48.917,0.0742,-0.0527,9.7525
2024-07-26 14:01:58.923,0.1221,-0.0479,9.7645
2024-07-26 14:02:08.931,0.1365,-0.0216,9.7669
2024-07-26 14:02:18.942,0.1245,-0.0527,9.7022
2024-07-26 14:02:28.949,0.0982,-0.0431,9.7645
