timestamp,latitude,longitude
2023-04-06 10:25:20.871,43.757313,-79.34013
2023-04-06 10:26:51.402,43.75492,-79.351458
2023-04-06 10:28:24.463,43.758413,-79.356734
2023-04-06 10:29:23.499,43.763848,-79.361403
2023-04-06 10:30:23.506,43.766742,-79.364009
2023-04-06 10:31:24.484,43.764926,-79.379979
2023-04-06 10:32:24.372,43.760391,-79.397955
2023-04-06 10:33:23.491,43.751484,-79.412166
2023-04-06 10:34:24.488,43.74191,-79.424406
2023-04-06 10:35:23.461,43.73392,-79.437937
2023-04-06 10:36:26.516,43.729882,-79.45174
2023-04-06 10:37:24.474,43.720536,-79.446191
2023-04-06 10:38:23.496,43.716498,-79.445164
2023-04-06 10:39:24.479,43.715618,-79.446508
2023-04-06 10:40:24.497,43.709992,-79.444225
2023-04-06 10:41:24.485,43.704292,-79.441798
2023-04-06 10:42:24.464,43.702312,-79.441038
2023-04-06 10:43:24.368,43.700556,-79.448848
2023-04-06 10:44:24.497,43.700605,-79.45174
2023-04-06 10:45:23.486,43.69806,-79.451169
2023-04-06 10:46:25.446,43.694902,-79.449839
2023-04-06 10:47:23.484,43.690487,-79.448111
2023-04-06 10:48:23.473,43.68406,-79.445493
2023-04-06 10:49:24.451,43.681289,-79.444616
2023-04-06 10:50:24.473,43.681326,-79.444588
2023-04-06 10:51:24.561,43.681278,-79.444455
2023-04-06 10:52:24.456,43.681342,-79.445585
2023-04-06 10:53:24.392,43.682174,-79.446053
2023-04-06 10:54:24.469,43.682354,-79.44605
2023-04-06 10:55:25.477,43.682462,-79.445982
2023-04-06 10:56:23.471,43.682143,-79.446053
2023-04-06 10:57:17.389,43.682317,-79.444891
2023-04-06 10:58:11.383,43.681578,-79.444617
2023-04-06 10:59:05.362,43.681425,-79.444611
2023-04-06 10:59:59.376,43.68142,-79.444852
2023-04-06 11:00:53.379,43.68142,-79.444851
2023-04-06 11:03:26.469,43.681558,-79.444972
2023-04-06 11:05:21.546,43.68142,-79.444786
2023-04-06 11:06:53.454,43.681309,-79.44469
2023-04-06 11:09:44.477,43.681286,-79.444663
2023-04-06 11:11:05.362,43.681318,-79.444678
2023-04-06 11:12:01.462,43.681331,-79.444675
2023-04-06 11:13:26.251,43.681448,-79.444662
2023-04-06 11:14:20.364,43.681448,-79.444751
2023-04-06 11:14:42.604,43.681449,-79.444747
2023-04-06 11:15:15.368,43.681451,-79.444741
2023-04-06 11:15:34.777,43.681452,-79.444743
2023-04-06 11:16:23.479,43.681446,-79.444725
2023-04-06 11:16:59.070,43.681445,-79.444707
