timestamp,heartrate
2023-04-06 11:15:23.085,93
2023-04-06 11:15:24.054,93
2023-04-06 11:15:25.032,93
2023-04-06 11:15:25.999,91
2023-04-06 11:15:26.924,91
2023-04-06 11:15:27.944,88
2023-04-06 11:15:28.917,89
2023-04-06 11:15:29.894,89
2023-04-06 11:15:30.863,89
2023-04-06 11:15:31.843,89
2023-04-06 11:15:32.762,89
2023-04-06 11:28:37.881,99
2023-04-06 11:28:38.841,99
2023-04-06 11:28:39.818,99
2023-04-06 11:28:40.784,99
2023-04-06 11:28:41.753,99
2023-04-06 11:28:42.678,99
2023-04-06 11:28:43.692,100
2023-04-06 11:28:44.670,100
2023-04-06 11:28:45.629,100
2023-04-06 11:28:46.612,100
2023-04-06 11:28:47.576,100
2023-04-06 11:28:48.500,100
2023-04-06 11:28:49.515,100
2023-04-06 11:31:44.334,79
2023-04-06 11:31:45.301,79
2023-04-06 11:31:46.260,79
2023-04-06 11:31:47.246,79
2023-04-06 11:31:48.143,79
2023-04-06 11:31:49.165,79
2023-04-06 11:31:50.134,85
2023-04-06 11:31:51.104,87
2023-04-06 11:31:52.063,88
2023-04-06 11:31:53.037,88
2023-04-06 11:31:53.955,88
2023-04-06 11:31:54.968,88
2023-04-06 11:31:55.933,88
2023-04-06 11:31:56.899,88
2023-04-06 11:31:57.876,88
2023-04-06 11:31:58.832,89
2023-04-06 11:31:59.764,89
2023-04-06 11:32:00.767,89
2023-04-06 11:32:01.746,89
2023-04-06 11:32:02.714,89
2023-04-06 11:32:03.675,89
2023-04-06 11:32:04.650,88
2023-04-06 11:32:05.561,88
2023-04-06 11:32:06.587,88
2023-04-06 12:02:05.454,76
2023-04-06 12:02:06.430,76
2023-04-06 12:31:47.221,55
2023-04-06 12:31:48.147,55
2023-04-06 12:31:49.169,55
2023-04-06 12:31:50.129,55
2023-04-06 12:31:51.105,57
2023-04-06 12:31:52.064,57
2023-04-06 12:31:53.042,59
2023-04-06 12:31:53.962,59
2023-04-06 12:31:54.978,74
2023-04-06 12:31:55.940,75
2023-04-06 12:31:56.907,88
2023-04-06 12:31:57.873,93
2023-04-06 12:31:58.840,94
2023-04-06 12:31:59.763,94
2023-04-06 12:32:00.770,94
2023-04-06 12:32:01.753,95
2023-04-06 12:32:02.714,95
2023-04-06 12:32:03.674,95
2023-04-06 12:32:04.648,95
2023-04-06 12:32:05.567,95
2023-04-06 12:32:06.582,94
2023-04-06 13:01:44.339,89
2023-04-06 13:01:45.307,89
2023-04-06 13:01:46.278,89
2023-04-06 13:01:47.237,88
2023-04-06 13:01:48.168,88
2023-04-06 13:01:49.185,89
2023-04-06 13:01:50.144,90
2023-04-06 13:01:51.118,91
