timestamp,step
2023-04-06 09:44:40.152,1
2023-04-06 09:54:05.472,1
2023-04-06 09:54:06.325,1
2023-04-06 09:57:13.134,1
2023-04-06 10:16:05.313,1
2023-04-06 10:16:05.934,1
2023-04-06 10:16:11.069,1
2023-04-06 10:16:11.455,1
2023-04-06 10:16:12.002,1
2023-04-06 10:16:12.544,1
2023-04-06 10:16:13.091,1
2023-04-06 10:16:13.635,1
2023-04-06 10:16:14.179,1
2023-04-06 10:16:15.492,1
2023-04-06 10:16:15.808,1
2023-04-06 10:16:16.430,1
2023-04-06 10:16:17.056,1
2023-04-06 10:16:17.830,1
2023-04-06 10:16:19.002,1
2023-04-06 10:16:19.779,1
2023-04-06 10:16:20.553,1
2023-04-06 10:16:21.412,1
2023-04-06 10:16:22.101,1
2023-04-06 10:16:22.890,1
2023-04-06 10:16:23.979,1
2023-04-06 10:16:24.834,1
2023-04-06 10:18:43.904,1
2023-04-06 10:18:44.447,1
2023-04-06 10:19:05.293,1
2023-04-06 10:19:05.759,1
2023-04-06 10:19:06.292,1
2023-04-06 10:19:06.770,1
2023-04-06 10:19:07.314,1
2023-04-06 10:19:07.858,1
2023-04-06 10:19:08.403,1
2023-04-06 10:19:09.570,1
2023-04-06 10:19:15.792,1
2023-04-06 10:19:16.259,1
2023-04-06 10:19:16.570,1
2023-04-06 10:19:16.959,1
2023-04-06 10:19:17.501,1
2023-04-06 10:19:22.247,1
2023-04-06 10:19:22.557,1
2023-04-06 10:19:40.506,1
2023-04-06 10:19:40.900,1
2023-04-06 10:19:41.213,1
2023-04-06 11:16:39.799,1
2023-04-06 11:16:40.422,1
2023-04-06 11:16:40.889,1
2023-04-06 11:16:41.513,1
2023-04-06 11:16:42.057,1
2023-04-06 11:16:42.680,1
2023-04-06 11:17:44.432,1
2023-04-06 11:17:55.952,1
2023-04-06 11:17:56.496,1
2023-04-06 11:19:41.805,1
2023-04-06 11:19:42.589,1
2023-04-06 11:26:54.086,1
2023-04-06 11:26:54.474,1
2023-04-06 11:27:57.283,1
2023-04-06 11:27:58.063,1
2023-04-06 11:27:58.998,1
2023-04-06 11:28:06.342,1
2023-04-06 11:28:07.112,1
2023-04-06 11:28:07.821,1
2023-04-06 11:28:08.593,1
2023-04-06 11:28:09.224,1
2023-04-06 11:32:47.144,1
2023-04-06 11:32:47.924,1
2023-04-06 11:32:48.550,1
2023-04-06 11:32:49.329,1
2023-04-06 11:32:49.951,1
2023-04-06 11:32:50.732,1
2023-04-06 11:32:51.356,1
2023-04-06 11:32:52.134,1
2023-04-06 11:32:52.682,1
2023-04-06 11:33:21.060,1
2023-04-06 11:33:21.606,1
2023-04-06 11:33:22.229,1
2023-04-06 11:33:22.853,1
2023-04-06 11:33:23.633,1
2023-04-06 11:38:10.359,1
2023-04-06 11:38:11.363,1
2023-04-06 11:38:19.908,1
2023-04-06 11:38:20.764,1
2023-04-06 11:38:21.313,1
2023-04-06 11:38:22.368,1
2023-04-06 11:45:12.081,1
2023-04-06 11:46:05.965,1
2023-04-06 11:46:06.432,1
2023-04-06 11:46:06.823,1
2023-04-06 11:58:43.106,1
2023-04-06 11:58:43.498,1
2023-04-06 11:58:44.744,1
2023-04-06 11:58:51.374,1
2023-04-06 11:58:51.765,1
