timestamp,latitude,longitude
2024-10-19 12:13:32.624,43.6555469,-79.400915
2024-10-19 12:14:32.175,43.6555606,-79.4009083
2024-10-19 12:15:33.025,43.655569,-79.4009013
2024-10-19 12:16:33.698,43.6555658,-79.4009354
2024-10-19 12:17:34.298,43.6555785,-79.4009159
2024-10-19 12:18:35.128,43.6555924,-79.4009272
2024-10-19 12:19:54.680,43.6556002,-79.400919
2024-10-19 12:20:55.519,43.6555855,-79.40092
2024-10-19 12:21:59.227,43.655572,-79.4009211
2024-10-19 12:23:00.336,43.6555958,-79.4009017
2024-10-19 12:24:00.905,43.6555761,-79.4009298
2024-10-19 12:25:01.692,43.6556374,-79.4009167
2024-10-19 12:26:02.504,43.6555851,-79.400931
2024-10-19 12:27:18.493,43.6555556,-79.4009237
2024-10-19 12:28:19.371,43.655573,-79.4009126
2024-10-19 12:29:20.202,43.6555713,-79.4009139
2024-10-19 12:30:20.982,43.6555595,-79.4009196
2024-10-19 12:31:37.277,43.6555704,-79.4009105
2024-10-19 12:32:38.174,43.6555572,-79.4009233
2024-10-19 12:33:38.935,43.6555745,-79.4009113
2024-10-19 12:34:39.737,43.655604,-79.4009416
2024-10-19 12:35:40.546,43.6555522,-79.4009151
2024-10-19 12:36:56.002,43.6555959,-79.4009219
2024-10-19 12:37:56.967,43.6555625,-79.4009168
2024-10-19 12:38:57.800,43.6555757,-79.4009094
2024-10-19 12:39:58.640,43.655571,-79.4009367
2024-10-19 12:40:59.464,43.6555772,-79.4009156
2024-10-19 12:42:19.962,43.6555913,-79.4009502
2024-10-19 12:43:20.812,43.6556164,-79.4009258
2024-10-19 12:44:21.629,43.6555697,-79.4009236
2024-10-19 12:45:22.467,43.6555676,-79.40093
2024-10-19 12:46:23.290,43.6555787,-79.4009217
2024-10-19 12:47:40.946,43.6555692,-79.4009301
2024-10-19 12:48:41.771,43.6555641,-79.4009204
2024-10-19 12:49:42.652,43.6555545,-79.4009328
2024-10-19 12:50:43.470,43.6555626,-79.4009271
2024-10-19 12:51:59.945,43.655553,-79.4009322
2024-10-19 12:53:00.798,43.6555684,-79.4009331
2024-10-19 12:54:01.898,43.6556119,-79.4009335
2024-10-19 12:55:02.737,43.6555816,-79.4009416
2024-10-19 12:56:03.544,43.6555626,-79.400924
2024-10-19 12:57:20.916,43.6555479,-79.400924
2024-10-19 12:58:21.730,43.6555472,-79.4009141
2024-10-19 12:59:22.507,43.6555689,-79.4009169
2024-10-19 13:00:23.343,43.6555821,-79.4009301
2024-10-19 13:01:42.992,43.6555753,-79.4009083
2024-10-19 13:02:43.804,43.6555784,-79.4009007
2024-10-19 13:03:44.721,43.6556311,-79.4009238
2024-10-19 13:04:45.525,43.6555682,-79.400902
2024-10-19 13:05:46.370,43.6555533,-79.4009115
2024-10-19 13:06:47.185,43.6556156,-79.4009306
2024-10-19 13:08:01.978,43.6555774,-79.4009118
2024-10-19 13:09:02.849,43.6555629,-79.4009265
2024-10-19 13:10:03.666,43.6555978,-79.4009266
2024-10-19 13:11:04.629,43.65557,-79.4009177
2024-10-19 13:12:05.451,43.6556255,-79.4009229
2024-10-19 13:13:06.345,43.6555649,-79.4009189
2024-10-19 13:14:07.177,43.6555798,-79.4009432
2024-10-19 13:15:27.922,43.6555867,-79.4009191
2024-10-19 13:16:28.799,43.6555641,-79.4009213
2024-10-19 13:17:29.613,43.6555975,-79.4009339
2024-10-19 13:18:30.492,43.6555851,-79.4009356
2024-10-19 13:19:31.324,43.6556107,-79.4009529
2024-10-19 13:20:48.964,43.6555876,-79.4009493
2024-10-19 13:21:49.797,43.6556388,-79.4009135
2024-10-19 13:22:50.656,43.6555799,-79.400913
2024-10-19 13:23:51.489,43.6555656,-79.4009187
2024-10-19 13:24:52.363,43.6555773,-79.4009151
2024-10-19 13:25:53.307,43.6555752,-79.4009162
2024-10-19 13:27:11.994,43.6555728,-79.4009133
2024-10-19 13:28:12.809,43.6555725,-79.4009003
2024-10-19 13:29:13.642,43.6555701,-79.4009053
2024-10-19 13:30:14.496,43.6555965,-79.4009089
2024-10-19 13:31:15.384,43.6555891,-79.4009497
2024-10-19 13:32:16.225,43.6555799,-79.4009197
2024-10-19 13:33:34.943,43.655571,-79.4009483
2024-10-19 13:34:35.799,43.6555978,-79.4009519
2024-10-19 13:35:36.655,43.6556244,-79.400946
2024-10-19 13:36:37.466,43.6555705,-79.4009133
2024-10-19 14:17:30.286,43.6555711,-79.4009166
2024-10-19 14:18:31.147,43.6555769,-79.4009148
2024-10-19 14:19:31.987,43.655588,-79.4009111
2024-10-19 14:20:32.814,43.6556054,-79.4009205
2024-10-19 14:21:48.999,43.6555764,-79.4009188
2024-10-19 14:22:49.845,43.655568,-79.4009325
2024-10-19 14:23:50.751,43.6555743,-79.4009299
2024-10-19 14:24:51.594,43.6556484,-79.4009309
2024-10-19 14:25:52.498,43.6556243,-79.4009442
2024-10-19 14:27:11.946,43.6556105,-79.4009678
2024-10-19 14:28:12.742,43.6555531,-79.4009249
2024-10-19 14:29:13.563,43.6555425,-79.400905
2024-10-19 14:30:14.404,43.6555921,-79.4009089
2024-10-19 14:31:15.222,43.6555445,-79.4009194
2024-10-19 14:32:30.920,43.6555787,-79.4009201
2024-10-19 14:33:31.808,43.6555751,-79.400929
2024-10-19 14:34:32.596,43.6555851,-79.4009178
2024-10-19 14:35:33.371,43.6555814,-79.4009682
2024-10-19 14:36:34.180,43.6555805,-79.4009228
2024-10-19 14:37:55.976,43.6555489,-79.4009194
2024-10-19 14:38:56.834,43.655548,-79.4009254
2024-10-19 14:39:57.629,43.6555635,-79.4009232
2024-10-19 14:41:18.937,43.655586,-79.4009226
2024-10-19 14:42:19.743,43.6555445,-79.4009169
2024-10-19 14:43:20.634,43.6555958,-79.4009257
2024-10-19 14:44:21.439,43.6555819,-79.4009231
2024-10-19 14:45:43.067,43.6555682,-79.4009267
2024-10-19 14:46:43.904,43.6555753,-79.4009172
2024-10-19 14:47:44.707,43.6555774,-79.4009441
2024-10-19 14:49:04.935,43.655606,-79.4009413
2024-10-19 14:50:05.724,43.6555949,-79.4009595
2024-10-19 14:51:06.550,43.6555932,-79.4009419
2024-10-19 14:52:23.951,43.6555926,-79.4009517
2024-10-19 14:53:24.738,43.6555413,-79.4009004
2024-10-19 14:54:25.523,43.6555859,-79.4009721
2024-10-19 14:55:26.394,43.6555859,-79.4009369
2024-10-19 14:56:27.219,43.65556,-79.4009162
2024-10-19 14:57:47.906,43.6555616,-79.4009293
2024-10-19 14:58:49.367,43.6555788,-79.4009238
2024-10-19 14:59:50.137,43.6555744,-79.400941
2024-10-19 15:00:50.968,43.6555426,-79.4009118
2024-10-19 15:01:51.821,43.6555952,-79.400936
2024-10-19 15:03:11.941,43.6555735,-79.4009375
2024-10-19 15:04:12.713,43.6555711,-79.4009536
2024-10-19 15:05:13.503,43.6555733,-79.4009463
2024-10-19 15:06:14.303,43.655555,-79.4009141
2024-10-19 15:07:15.089,43.6555552,-79.4009358
2024-10-19 15:08:33.905,43.655589,-79.4009341
2024-10-19 15:09:34.775,43.6555695,-79.400915
2024-10-19 15:10:35.553,43.6555444,-79.4009143
2024-10-19 15:11:36.315,43.655545,-79.4009018
2024-10-19 15:12:37.145,43.6555804,-79.4009685
2024-10-19 15:13:52.968,43.6555667,-79.4009575
2024-10-19 15:14:53.812,43.6555623,-79.4009183
2024-10-19 15:15:54.620,43.655572,-79.4009152
2024-10-19 15:16:55.426,43.6555707,-79.4009139
2024-10-19 15:17:56.232,43.6555768,-79.4009505
2024-10-19 15:19:13.954,43.6555447,-79.4009179
2024-10-19 15:20:14.752,43.6555433,-79.400913
2024-10-19 15:21:16.042,43.6555528,-79.4009151
2024-10-19 15:22:16.870,43.6555588,-79.4009414
2024-10-19 15:23:17.667,43.655557,-79.4009444
2024-10-19 15:24:38.956,43.6555691,-79.4009477
2024-10-19 15:25:39.803,43.6555708,-79.400936
2024-10-19 15:26:40.561,43.6555624,-79.4009384
2024-10-19 15:27:41.339,43.6555653,-79.4009448
2024-10-19 15:29:00.903,43.6555682,-79.4009379
2024-10-19 15:30:02.330,43.6555684,-79.4009543
2024-10-19 15:31:03.146,43.6555593,-79.4009407
2024-10-19 15:32:21.099,43.6555687,-79.4009463
2024-10-19 15:33:21.928,43.6555646,-79.4009329
2024-10-19 15:34:22.767,43.6555615,-79.4009343
2024-10-19 15:35:23.569,43.6555646,-79.4009411
2024-10-19 15:36:45.210,43.6555558,-79.4009412
2024-10-19 15:37:46.066,43.6555673,-79.4009414
2024-10-19 15:38:46.871,43.6555581,-79.4009405
2024-10-19 15:39:47.632,43.6555606,-79.4009414
2024-10-19 15:41:07.962,43.6555657,-79.4009435
2024-10-19 15:42:08.869,43.6555688,-79.4009351
2024-10-19 15:43:11.419,43.6555646,-79.4009389
2024-10-19 15:44:12.297,43.6555688,-79.400944
2024-10-19 15:45:32.967,43.6555568,-79.4009451
2024-10-19 15:46:33.716,43.6555606,-79.4009423
2024-10-19 15:47:34.549,43.6555778,-79.4009602
2024-10-19 15:48:35.376,43.6555648,-79.4009378
2024-10-19 15:49:56.998,43.6555658,-79.4009345
2024-10-19 15:50:57.806,43.6555658,-79.4009415
2024-10-19 15:52:01.187,43.6555648,-79.4009316
2024-10-19 15:53:01.997,43.6555666,-79.4009355
2024-10-19 15:54:23.507,43.6555703,-79.4009361
2024-10-19 15:55:24.378,43.6555706,-79.4009386
2024-10-19 15:56:25.203,43.6556102,-79.4009465
2024-10-19 15:57:40.966,43.6555946,-79.4009565
2024-10-19 15:58:41.826,43.6555661,-79.4009345
2024-10-19 15:59:42.725,43.6555882,-79.4009639
2024-10-19 16:00:43.567,43.6556201,-79.4009482
2024-10-19 16:02:02.922,43.6555759,-79.4009445
2024-10-19 16:03:03.736,43.6555539,-79.4009471
2024-10-19 16:04:04.605,43.6555693,-79.4009347
2024-10-19 16:05:05.433,43.6555595,-79.4009386
2024-10-19 16:06:22.941,43.655563,-79.4009425
2024-10-19 16:12:13.491,43.6556215,-79.4009404
2024-10-19 16:13:41.971,43.6555612,-79.4009466
2024-10-19 16:14:42.841,43.655569,-79.4009607
2024-10-19 16:15:43.774,43.6555861,-79.4009494
2024-10-19 16:16:44.579,43.6556184,-79.4009779
2024-10-19 16:17:45.423,43.6555743,-79.4009587
2024-10-19 16:19:05.006,43.6555905,-79.4009507
2024-10-19 16:20:05.875,43.6555717,-79.4009473
2024-10-19 16:21:06.665,43.6555715,-79.4009437
2024-10-19 16:22:07.354,43.6556374,-79.4009735
2024-10-19 16:23:08.178,43.6555875,-79.400941
2024-10-19 16:24:24.946,43.6555751,-79.4009458
2024-10-19 16:25:25.763,43.6555682,-79.4009434
2024-10-19 16:26:26.566,43.6555572,-79.4009271
2024-10-19 16:27:27.405,43.6555614,-79.4009545
2024-10-19 16:28:30.907,43.655581,-79.4009449
2024-10-19 16:29:32.316,43.6555699,-79.4009481
2024-10-19 16:30:52.897,43.6555841,-79.4009393
2024-10-19 16:31:53.739,43.6555824,-79.4009335
2024-10-19 16:32:54.555,43.6555757,-79.4009444
2024-10-19 16:33:55.864,43.6555482,-79.4009095
2024-10-19 16:34:56.688,43.6555737,-79.4009619
2024-10-19 16:36:12.923,43.6555767,-79.400951
2024-10-19 16:37:13.740,43.6556016,-79.400934
2024-10-19 16:38:15.168,43.6555938,-79.4009536
2024-10-19 16:39:16.018,43.6555983,-79.4009342
2024-10-19 16:40:16.865,43.6555679,-79.4009234
2024-10-19 16:41:33.106,43.6555817,-79.400958
2024-10-19 16:42:33.977,43.6555758,-79.400939
2024-10-19 16:43:34.960,43.6555628,-79.4009315
2024-10-19 16:44:35.775,43.6555759,-79.4009486
2024-10-19 16:45:36.640,43.6555739,-79.4009452
2024-10-19 16:46:57.529,43.6555632,-79.4009527
2024-10-19 16:47:58.410,43.6555831,-79.4009467
2024-10-19 16:48:59.327,43.6555656,-79.4009518
2024-10-19 16:50:00.195,43.6555955,-79.4009621
2024-10-19 16:51:01.023,43.6555821,-79.4009453
2024-10-19 16:52:01.924,43.6555503,-79.4009196
2024-10-19 16:53:18.992,43.6555768,-79.4009465
2024-10-19 16:54:19.855,43.6555941,-79.4009523
2024-10-19 16:55:20.750,43.6555777,-79.4009451
2024-10-19 16:56:21.636,43.6555836,-79.4009525
2024-10-19 16:57:40.956,43.6555805,-79.400958
2024-10-19 16:58:41.806,43.6555841,-79.4009393
2024-10-19 16:59:42.584,43.6555751,-79.4009473
2024-10-19 17:00:43.440,43.6555782,-79.4009384
2024-10-19 17:01:44.245,43.6556078,-79.4009591
2024-10-19 17:03:03.919,43.6555777,-79.4009425
2024-10-19 17:04:04.765,43.6555959,-79.4009225
2024-10-19 17:05:05.654,43.6556167,-79.4009364
2024-10-19 17:06:06.481,43.6555835,-79.4009538
2024-10-19 17:07:28.122,43.6555766,-79.4009408
2024-10-19 17:08:28.917,43.6555773,-79.4009415
2024-10-19 17:09:29.743,43.655583,-79.4009341
2024-10-19 17:10:46.921,43.6555769,-79.400939
2024-10-19 17:11:47.779,43.6555773,-79.4009358
2024-10-19 17:12:48.616,43.655605,-79.4009601
2024-10-19 17:13:49.489,43.6556126,-79.400958
2024-10-19 17:15:09.960,43.6555699,-79.4009434
2024-10-19 17:16:10.849,43.6555711,-79.4009422
2024-10-19 17:17:11.675,43.6555728,-79.4009228
2024-10-19 17:18:12.537,43.6555798,-79.400952
2024-10-19 17:19:13.391,43.6555715,-79.400939
2024-10-19 17:20:14.257,43.6555776,-79.4009456
2024-10-19 17:21:34.975,43.6556097,-79.4009756
2024-10-19 17:22:35.820,43.6555798,-79.4009533
2024-10-19 17:23:36.718,43.655579,-79.4009413
2024-10-19 17:24:55.917,43.6555762,-79.4009416
2024-10-19 17:25:56.796,43.6555695,-79.400934
2024-10-19 17:26:57.626,43.6555876,-79.4009406
2024-10-19 17:27:58.492,43.6555935,-79.4009443
2024-10-19 17:29:20.117,43.6556042,-79.4009379
2024-10-19 17:30:20.972,43.6555851,-79.4009475
2024-10-19 17:31:21.847,43.6555864,-79.4009465
2024-10-19 17:32:40.911,43.6555857,-79.400933
2024-10-19 17:33:41.758,43.6556056,-79.4009491
2024-10-19 17:34:42.631,43.6555881,-79.4009601
2024-10-19 17:35:43.455,43.6555899,-79.4009439
2024-10-19 17:36:44.269,43.6555732,-79.4009559
2024-10-19 17:38:05.925,43.6555829,-79.4009568
2024-10-19 17:39:06.624,43.6555788,-79.4009424
2024-10-19 17:40:07.511,43.6555775,-79.400935
2024-10-19 17:41:28.921,43.6555758,-79.4009277
2024-10-19 17:42:29.757,43.6556033,-79.4009567
2024-10-19 17:43:30.576,43.6556151,-79.4009499
2024-10-19 17:44:46.011,43.6555707,-79.4009507
2024-10-19 17:45:46.857,43.6555747,-79.400947
2024-10-19 17:46:47.716,43.6556158,-79.4009406
2024-10-19 17:47:48.568,43.6555956,-79.4009457
2024-10-19 17:48:49.427,43.6556181,-79.4009641
2024-10-19 17:50:09.653,43.6555864,-79.4009567
2024-10-19 17:51:10.631,43.6556027,-79.4009326
2024-10-19 17:52:13.917,43.6555737,-79.4009371
2024-10-19 17:53:17.459,43.6556115,-79.4009692
2024-10-19 17:54:18.290,43.655596,-79.4009381
