timestamp,heartrate
2024-10-22 14:30:02.915,105
2024-10-22 14:30:03.899,105
2024-10-22 14:30:04.866,105
2024-10-22 14:30:05.824,103
2024-10-22 14:30:06.753,103
2024-10-22 14:30:07.766,103
2024-10-22 14:30:08.750,102
2024-10-22 14:30:09.709,103
2024-10-22 14:30:10.672,103
2024-10-22 14:30:11.699,103
2024-10-22 14:30:12.560,103
2024-10-22 14:30:13.591,103
2024-10-22 14:30:14.551,102
2024-10-22 14:30:15.527,102
2024-10-22 14:30:16.497,102
2024-10-22 14:30:17.462,102
2024-10-22 14:30:18.388,102
2024-10-22 14:30:19.402,102
2024-10-22 14:30:20.372,102
2024-10-22 14:30:21.337,101
2024-10-22 14:59:59.985,107
2024-10-22 15:00:00.954,107
2024-10-22 15:00:01.933,107
2024-10-22 15:00:02.841,107
2024-10-22 15:00:03.867,107
2024-10-22 15:00:04.827,107
2024-10-22 15:00:05.801,108
2024-10-22 15:00:06.758,108
2024-10-22 15:00:07.733,108
2024-10-22 15:00:08.647,108
2024-10-22 15:00:09.665,109
2024-10-22 15:00:10.625,110
2024-10-22 15:00:11.589,111
2024-10-22 15:00:12.555,111
2024-10-22 15:00:13.532,109
2024-10-22 15:00:14.444,109
2024-10-22 15:00:15.460,105
2024-10-22 15:00:16.425,102
2024-10-22 15:00:17.394,102
2024-10-22 15:00:18.359,102
2024-10-22 15:00:19.318,104
2024-10-22 15:00:20.235,104
2024-10-22 15:00:21.258,103
2024-10-22 15:29:59.004,95
2024-10-22 15:29:59.969,95
2024-10-22 15:30:00.945,95
2024-10-22 15:30:01.921,95
2024-10-22 15:30:02.836,95
2024-10-22 15:30:03.863,96
2024-10-22 15:30:04.821,96
2024-10-22 15:30:05.796,96
2024-10-22 15:30:06.762,97
2024-10-22 15:30:07.729,97
2024-10-22 15:30:08.652,97
2024-10-22 15:30:09.671,97
2024-10-22 15:30:10.639,97
2024-10-22 15:30:11.597,97
2024-10-22 15:30:12.577,98
2024-10-22 15:30:13.538,98
2024-10-22 15:30:14.462,98
2024-10-22 15:30:15.479,99
2024-10-22 15:30:16.454,99
2024-10-22 15:30:17.421,99
2024-10-22 15:30:18.381,99
2024-10-22 15:30:19.360,99
2024-10-22 15:30:20.280,99
2024-10-22 15:30:21.298,99
2024-10-22 16:00:03.871,100
2024-10-22 16:00:04.835,100
2024-10-22 16:00:05.811,100
2024-10-22 16:00:06.775,99
2024-10-22 16:00:07.751,100
2024-10-22 16:00:08.676,100
2024-10-22 16:00:09.679,101
2024-10-22 16:00:10.663,101
2024-10-22 16:00:11.625,101
2024-10-22 16:00:12.598,101
2024-10-22 16:00:13.571,101
2024-10-22 16:00:14.491,101
2024-10-22 16:00:15.512,101
2024-10-22 16:00:16.474,103
2024-10-22 16:00:17.445,104
2024-10-22 16:00:18.422,104
2024-10-22 16:00:19.393,101
2024-10-22 16:00:20.315,101
2024-10-22 16:00:21.318,100
2024-10-22 16:29:59.083,94
2024-10-22 16:30:00.038,94
2024-10-22 16:30:01.018,94
2024-10-22 16:30:01.978,94
2024-10-22 16:30:02.898,94
2024-10-22 16:30:03.913,94
2024-10-22 16:30:04.888,94
2024-10-22 16:30:05.849,95
2024-10-22 16:30:06.822,95
2024-10-22 16:30:07.788,95
2024-10-22 16:30:08.707,95
2024-10-22 16:30:09.722,95
2024-10-22 16:30:10.680,95
2024-10-22 16:30:11.658,95
2024-10-22 16:30:12.618,95
2024-10-22 16:30:13.592,95
2024-10-22 16:30:14.513,95
2024-10-22 16:30:15.527,95
2024-10-22 16:30:16.491,95
2024-10-22 16:30:17.463,95
2024-10-22 16:30:18.427,96
2024-10-22 16:30:19.389,97
2024-10-22 16:30:20.309,97
2024-10-22 16:30:21.325,97
2024-10-22 17:30:11.661,103
2024-10-22 17:30:12.637,103
2024-10-22 17:30:13.592,103
2024-10-22 17:30:14.574,104
2024-10-22 17:30:15.493,104
2024-10-22 17:30:16.509,104
2024-10-22 17:30:17.469,104
2024-10-22 17:30:18.442,104
2024-10-22 17:30:19.411,104
2024-10-22 17:30:20.369,104
2024-10-22 17:30:21.292,104
2024-10-22 17:59:58.985,101
2024-10-22 17:59:59.962,101
2024-10-22 18:00:00.921,101
2024-10-22 18:00:01.882,100
2024-10-22 18:00:02.806,100
2024-10-22 18:00:03.819,101
2024-10-22 18:00:04.799,101
2024-10-22 18:00:05.755,101
2024-10-22 18:00:06.729,101
2024-10-22 18:00:07.693,100
2024-10-22 18:00:08.620,100
2024-10-22 18:00:09.631,100
2024-10-22 18:00:10.597,100
2024-10-22 18:00:11.572,100
2024-10-22 18:00:12.525,100
2024-10-22 18:00:13.503,100
2024-10-22 18:00:14.424,100
2024-10-22 18:00:15.440,100
2024-10-22 18:00:16.401,100
2024-10-22 18:00:17.379,99
2024-10-22 18:00:18.341,98
2024-10-22 18:00:19.310,99
2024-10-22 18:00:20.234,99
2024-10-22 18:00:21.239,99
2024-10-22 18:30:00.950,96
2024-10-22 18:30:01.923,96
2024-10-22 18:30:02.844,96
2024-10-22 18:30:03.871,96
2024-10-22 18:30:04.841,97
2024-10-22 18:30:05.811,97
2024-10-22 18:30:06.779,97
2024-10-22 18:30:07.735,96
2024-10-22 18:30:08.666,96
2024-10-22 18:30:09.679,96
2024-10-22 18:30:10.651,96
2024-10-22 18:30:11.625,96
2024-10-22 18:30:12.587,96
2024-10-22 18:30:13.559,96
2024-10-22 18:30:14.470,96
2024-10-22 18:30:15.495,96
2024-10-22 18:30:16.461,96
2024-10-22 18:30:17.432,96
2024-10-22 18:30:18.395,97
2024-10-22 18:30:19.377,97
2024-10-22 18:30:20.290,97
2024-10-22 18:30:21.307,97
2024-10-22 19:00:10.671,95
2024-10-22 19:00:11.634,95
2024-10-22 19:00:12.606,95
2024-10-22 19:00:13.560,95
2024-10-22 19:00:14.480,95
2024-10-22 19:00:15.500,96
2024-10-22 19:00:16.460,96
2024-10-22 19:00:17.428,96
2024-10-22 19:00:18.404,95
2024-10-22 19:00:19.359,96
2024-10-22 19:00:20.281,96
2024-10-22 19:00:21.295,96
2024-10-22 19:29:58.987,93
2024-10-22 19:29:59.946,93
2024-10-22 19:30:00.925,93
2024-10-22 19:30:01.879,93
2024-10-22 19:30:02.809,93
2024-10-22 19:30:03.820,92
2024-10-22 19:30:04.795,93
2024-10-22 19:30:05.759,93
2024-10-22 19:30:06.737,92
2024-10-22 19:30:07.695,92
2024-10-22 19:30:08.618,92
2024-10-22 19:30:09.636,93
2024-10-22 19:30:10.595,93
2024-10-22 19:30:11.569,93
2024-10-22 19:30:12.524,93
2024-10-22 19:30:13.501,93
2024-10-22 19:30:14.419,93
2024-10-22 19:30:15.432,91
2024-10-22 19:30:16.394,90
2024-10-22 19:30:17.367,90
2024-10-22 19:30:18.326,90
2024-10-22 19:30:19.301,91
2024-10-22 19:30:20.218,91
2024-10-22 19:30:21.229,91
2024-10-23 09:29:58.974,98
2024-10-23 09:29:59.893,98
2024-10-23 09:30:00.909,98
2024-10-23 09:30:01.885,98
2024-10-23 09:30:02.848,99
2024-10-23 09:30:03.824,97
2024-10-23 09:30:04.786,100
2024-10-23 09:30:05.712,100
2024-10-23 09:30:06.733,100
2024-10-23 09:30:07.691,100
2024-10-23 09:30:08.674,100
2024-10-23 09:30:09.636,100
2024-10-23 09:30:10.607,100
2024-10-23 09:30:11.528,100
2024-10-23 09:30:12.540,100
2024-10-23 09:30:13.515,100
2024-10-23 09:30:14.487,100
2024-10-23 09:30:15.467,100
2024-10-23 09:30:16.427,100
2024-10-23 09:30:17.352,100
2024-10-23 09:30:18.376,100
2024-10-23 10:00:18.258,93
2024-10-23 10:29:57.012,97
2024-10-23 10:29:57.974,97
2024-10-23 10:29:58.948,97
2024-10-23 10:29:59.868,97
2024-10-23 10:30:00.879,96
2024-10-23 10:30:01.856,96
2024-10-23 10:30:02.816,96
2024-10-23 10:30:03.794,95
2024-10-23 10:30:04.754,95
2024-10-23 10:30:05.676,95
2024-10-23 10:30:06.692,95
2024-10-23 10:30:07.662,98
2024-10-23 10:30:08.638,100
2024-10-23 10:30:09.594,101
2024-10-23 10:30:10.571,101
2024-10-23 10:30:11.491,101
2024-10-23 10:30:12.509,97
2024-10-23 10:30:13.474,95
2024-10-23 10:30:14.450,95
2024-10-23 10:30:15.413,94
2024-10-23 10:30:16.371,93
2024-10-23 10:30:17.294,93
2024-10-23 10:30:18.314,94
2024-10-23 11:29:56.018,101
2024-10-23 11:29:56.991,101
2024-10-23 11:29:57.960,101
2024-10-23 11:29:58.933,100
2024-10-23 11:29:59.850,100
2024-10-23 11:30:00.869,100
2024-10-23 11:30:01.840,100
2024-10-23 11:30:02.807,100
2024-10-23 11:30:03.766,100
2024-10-23 11:30:04.733,100
2024-10-23 11:30:05.659,100
2024-10-23 11:30:06.685,100
2024-10-23 11:30:07.640,101
2024-10-23 11:30:08.624,101
2024-10-23 11:30:09.581,101
2024-10-23 11:30:10.558,101
2024-10-23 11:30:11.475,101
2024-10-23 11:30:12.495,101
2024-10-23 11:30:13.469,101
2024-10-23 11:30:14.418,100
2024-10-23 11:30:15.396,101
2024-10-23 11:30:16.360,101
2024-10-23 11:30:17.280,101
2024-10-23 11:30:18.297,101
2024-10-23 12:59:56.062,79
2024-10-23 12:59:57.036,79
2024-10-23 12:59:58.003,79
2024-10-23 12:59:58.961,77
2024-10-23 12:59:59.889,77
2024-10-23 13:00:00.903,77
2024-10-23 13:00:01.881,76
2024-10-23 13:00:02.843,76
2024-10-23 13:00:03.817,75
2024-10-23 13:00:04.786,75
2024-10-23 13:00:05.703,75
2024-10-23 13:00:06.721,76
2024-10-23 13:00:07.683,76
2024-10-23 13:00:08.660,76
2024-10-23 13:00:09.622,76
2024-10-23 13:00:10.599,76
2024-10-23 13:00:11.511,76
2024-10-23 13:00:12.529,77
2024-10-23 13:00:13.493,77
2024-10-23 13:00:14.461,77
2024-10-23 13:00:15.437,77
