timestamp,heartrate
2022-10-13 08:37:24.125,0
2022-10-13 08:37:25.107,0
2022-10-13 08:37:26.110,0
2022-10-13 08:37:27.114,0
2022-10-13 08:37:28.116,0
2022-10-13 08:37:29.120,0
2022-10-13 08:37:30.124,0
2022-10-13 08:37:31.131,0
2022-10-13 08:37:32.129,0
2022-10-13 08:37:33.133,0
2022-10-13 08:37:34.136,0
2022-10-13 08:37:35.139,0
2022-10-13 08:37:36.143,0
2022-10-13 08:37:37.145,0
2022-10-13 08:37:38.150,0
2022-10-13 08:37:39.154,0
2022-10-13 08:37:40.156,0
2022-10-13 08:37:41.159,0
2022-10-13 08:37:42.163,0
2022-10-13 08:37:43.167,0
2022-10-13 08:37:44.175,0
2022-10-13 08:37:45.173,0
2022-10-13 08:37:46.176,0
2022-10-13 08:37:47.179,0
2022-10-13 08:37:48.197,0
2022-10-13 08:37:49.186,0
2022-10-13 08:37:50.189,0
2022-10-13 08:37:51.193,0
2022-10-13 08:37:52.195,0
2022-10-13 09:07:24.123,0
2022-10-13 09:07:25.126,0
2022-10-13 09:07:26.131,0
2022-10-13 09:07:27.133,0
2022-10-13 09:07:28.136,0
2022-10-13 09:07:29.140,81
2022-10-13 09:07:30.142,80
2022-10-13 09:07:31.146,79
2022-10-13 09:07:32.148,78
2022-10-13 09:07:33.150,79
2022-10-13 09:07:34.153,79
2022-10-13 09:07:35.157,79
2022-10-13 09:07:36.159,80
2022-10-13 09:07:37.163,81
2022-10-13 09:07:38.167,81
2022-10-13 09:07:39.168,80
2022-10-13 09:07:40.176,80
2022-10-13 09:07:41.177,82
2022-10-13 09:07:42.178,83
2022-10-13 09:07:43.179,83
2022-10-13 09:07:44.185,84
2022-10-13 09:07:45.191,85
2022-10-13 09:07:46.190,86
2022-10-13 09:07:47.195,87
2022-10-13 09:07:48.196,87
2022-10-13 09:07:49.198,87
2022-10-13 09:07:50.206,86
2022-10-13 09:07:51.205,86
2022-10-13 09:07:52.211,85
2022-10-13 09:37:24.142,0
2022-10-13 09:37:25.146,0
2022-10-13 09:37:26.153,0
2022-10-13 09:37:27.153,0
2022-10-13 09:37:28.156,0
2022-10-13 09:37:29.159,0
2022-10-13 09:37:30.163,0
2022-10-13 09:37:31.171,0
2022-10-13 09:37:32.170,0
2022-10-13 09:37:33.171,0
2022-10-13 09:37:34.177,72
2022-10-13 09:37:35.187,71
2022-10-13 09:37:36.183,71
2022-10-13 09:37:37.186,72
2022-10-13 09:37:38.191,72
2022-10-13 09:37:39.192,72
2022-10-13 09:37:40.195,73
2022-10-13 09:37:41.200,74
2022-10-13 09:37:42.203,75
2022-10-13 09:37:43.206,73
2022-10-13 09:37:44.208,71
2022-10-13 09:37:45.211,71
2022-10-13 09:37:46.216,72
2022-10-13 09:37:47.218,72
2022-10-13 09:37:48.221,71
2022-10-13 09:37:49.225,70
2022-10-13 09:37:50.227,70
2022-10-13 09:37:51.230,71
2022-10-13 09:37:52.234,72
2022-10-13 10:07:24.164,0
2022-10-13 10:07:25.171,0
2022-10-13 10:07:26.173,0
