timestamp,step
2022-10-13 08:56:00.748,1
2022-10-13 08:56:00.760,1
2022-10-13 08:56:56.001,1
2022-10-13 08:56:56.018,1
2022-10-13 09:01:29.996,1
2022-10-13 09:01:30.015,1
2022-10-13 09:14:59.897,1
2022-10-13 09:35:00.882,1
2022-10-13 10:35:00.910,1
2022-10-13 10:54:59.898,1
2022-10-13 11:14:59.903,1
2022-10-13 11:34:59.910,1
2022-10-13 11:54:59.917,1
2022-10-13 11:55:20.403,1
2022-10-13 12:26:50.378,1
2022-10-13 12:26:51.162,1
2022-10-13 12:34:59.900,1
2022-10-13 13:19:00.329,1
2022-10-13 13:19:10.015,1
2022-10-13 13:19:10.045,1
2022-10-13 13:34:59.892,1
2022-10-13 13:54:59.907,1
2022-10-13 14:29:40.477,1
2022-10-13 14:29:40.495,1
2022-10-13 14:30:46.586,1
2022-10-13 14:30:47.831,1
2022-10-13 14:30:49.840,1
2022-10-13 14:30:54.913,1
2022-10-13 14:30:54.932,1
2022-10-13 14:31:48.666,1
2022-10-13 14:31:48.686,1
2022-10-13 14:33:47.191,1
2022-10-13 14:33:47.593,1
2022-10-13 14:33:48.596,1
2022-10-13 14:33:49.360,1
2022-10-13 14:33:49.963,1
2022-10-13 14:33:55.576,1
2022-10-13 14:33:56.029,1
2022-10-13 14:33:57.454,1
2022-10-13 14:33:57.837,1
2022-10-13 14:34:57.937,1
2022-10-13 14:49:17.934,1
2022-10-13 14:49:19.134,1
2022-10-13 14:49:21.497,1
2022-10-13 14:49:21.699,1
2022-10-13 14:49:22.110,1
2022-10-13 14:49:22.711,1
2022-10-13 14:49:23.354,1
2022-10-13 14:49:25.362,1
2022-10-13 14:49:37.319,1
2022-10-13 14:49:37.665,1
2022-10-13 14:50:32.206,1
2022-10-13 14:50:32.656,1
2022-10-13 14:50:33.031,1
2022-10-13 14:50:33.857,1
2022-10-13 14:50:35.880,1
2022-10-13 14:52:30.591,1
2022-10-13 14:52:30.612,1
2022-10-13 14:53:17.374,1
2022-10-13 14:53:17.395,1
2022-10-13 14:54:59.902,1
2022-10-13 14:55:06.903,1
2022-10-13 14:55:07.712,1
2022-10-13 14:55:09.630,1
2022-10-13 14:55:11.630,1
2022-10-13 15:11:22.176,1
2022-10-13 15:11:24.111,1
2022-10-13 15:11:50.058,1
2022-10-13 15:11:50.088,1
2022-10-13 15:13:14.068,1
2022-10-13 15:13:14.086,1
2022-10-13 15:14:59.906,1
2022-10-13 15:34:59.912,1
2022-10-13 16:14:59.899,1
2022-10-13 16:17:27.547,1
2022-10-13 16:17:29.566,1
2022-10-13 16:19:45.754,1
2022-10-13 16:19:45.773,1
2022-10-13 16:34:59.907,1
2022-10-13 16:48:23.454,1
2022-10-13 16:48:23.473,1
2022-10-13 16:54:59.901,1
2022-10-13 17:14:59.898,1
2022-10-13 17:32:23.688,1
2022-10-13 17:32:24.156,1
2022-10-13 17:32:24.834,1
2022-10-13 17:32:26.103,1
2022-10-13 17:32:27.445,1
2022-10-13 17:32:28.657,1
2022-10-13 17:32:29.364,1
2022-10-13 17:32:31.377,1
2022-10-13 17:33:06.498,1
2022-10-13 17:33:07.081,1
2022-10-13 17:33:09.090,1
2022-10-13 17:34:22.033,1
2022-10-13 17:34:24.044,1
2022-10-13 17:50:50.616,1
2022-10-13 17:50:50.996,1
2022-10-13 17:50:53.010,1
2022-10-13 17:54:59.892,1
2022-10-13 17:58:23.445,1
2022-10-13 17:58:23.465,1
2022-10-13 17:59:08.769,1
2022-10-13 17:59:09.292,1
2022-10-13 17:59:10.679,1
2022-10-13 17:59:11.525,1
2022-10-13 17:59:12.751,1
2022-10-13 17:59:45.645,1
2022-10-13 17:59:45.699,1
2022-10-13 18:14:59.902,1
