timestamp,latitude,longitude
2023-03-01 10:21:30.834,43.761949,-79.32302
2023-03-01 10:22:32.972,43.76082,-79.326282
2023-03-01 10:23:32.963,43.760803,-79.325571
2023-03-01 10:24:34.118,43.760785,-79.32559
2023-03-01 10:25:34.089,43.760797,-79.325603
2023-03-01 10:26:34.080,43.760793,-79.32561
2023-03-01 10:27:34.096,43.760794,-79.325601
2023-03-01 10:28:33.093,43.760787,-79.325593
2023-03-01 10:29:33.079,43.760783,-79.325592
2023-03-01 10:30:33.091,43.76078,-79.325594
2023-03-01 10:31:33.103,43.760778,-79.325597
2023-03-01 10:33:05.082,43.760788,-79.325592
2023-03-01 10:34:05.119,43.760791,-79.32559
2023-03-01 10:35:05.983,43.760094,-79.327101
2023-03-01 10:36:06.082,43.760564,-79.327524
2023-03-01 10:37:06.109,43.75978,-79.331794
2023-03-01 10:38:07.171,43.75739,-79.334992
2023-03-01 10:39:06.115,43.768537,-79.337223
2023-03-01 10:40:06.089,43.76743,-79.348215
2023-03-01 10:41:06.090,43.766315,-79.367209
2023-03-01 10:42:06.097,43.764486,-79.382353
2023-03-01 10:43:06.118,43.763088,-79.388821
2023-03-01 10:44:04.993,43.761839,-79.394218
2023-03-01 10:45:06.099,43.758889,-79.400441
2023-03-01 10:46:06.094,43.753921,-79.408297
2023-03-01 10:47:06.211,43.747243,-79.417018
2023-03-01 10:48:06.076,43.73788,-79.431089
2023-03-01 10:49:06.083,43.731108,-79.445622
2023-03-01 10:50:06.102,43.726219,-79.448521
2023-03-01 10:51:06.077,43.714804,-79.444042
2023-03-01 10:52:06.095,43.704344,-79.438376
2023-03-01 10:53:06.090,43.70308,-79.437853
2023-03-01 10:54:06.072,43.699511,-79.436794
2023-03-01 10:55:05.142,43.698462,-79.43761
2023-03-01 10:56:06.109,43.701864,-79.440765
2023-03-01 10:57:05.133,43.703599,-79.441526
2023-03-01 10:58:06.089,43.70406,-79.440988
2023-03-01 10:59:56.088,43.704023,-79.440725
2023-03-01 11:21:44.273,43.704588,-79.441633
2023-03-01 11:27:02.210,43.70459,-79.441599
2023-03-01 11:56:30.019,43.704583,-79.441629
2023-03-01 12:01:19.267,43.704582,-79.441614
2023-03-02 11:15:56.851,43.702343,-79.439955
2023-03-02 11:16:59.519,43.703905,-79.433221
2023-03-02 11:18:00.512,43.70491,-79.429523
2023-03-03 07:43:58.914,43.697443,-79.441964
2023-03-03 07:44:53.465,43.693414,-79.441284
2023-03-03 07:45:47.584,43.690473,-79.436942
2023-03-03 07:46:56.576,43.688886,-79.429444
2023-03-03 07:47:56.586,43.68665,-79.422572
2023-03-03 07:48:59.522,43.683406,-79.420925
2023-03-03 07:49:57.576,43.683307,-79.420925
2023-03-03 07:50:56.599,43.682028,-79.41874
2023-03-03 07:51:57.595,43.678002,-79.416194
2023-03-03 07:52:57.583,43.676927,-79.415774
2023-03-03 07:53:56.605,43.676797,-79.411779
2023-03-03 07:54:54.702,43.677198,-79.40784
2023-03-03 07:55:54.891,43.677501,-79.407138
2023-03-03 07:56:49.584,43.674401,-79.400091
2023-03-03 07:57:44.591,43.673797,-79.396211
2023-03-03 07:59:23.468,43.66927,-79.394282
2023-03-03 08:00:21.600,43.66633,-79.393199
2023-03-03 08:01:20.588,43.660434,-79.39083
2023-03-03 08:02:18.498,43.658544,-79.390535
2023-03-03 08:03:22.467,43.655996,-79.389764
2023-03-03 09:12:27.591,43.657515,-79.388623
2023-03-03 09:13:45.592,43.65737,-79.388583
2023-03-03 09:14:43.585,43.657153,-79.388572
2023-03-03 09:15:41.599,43.657067,-79.388566
2023-03-03 09:17:59.585,43.65704,-79.388542
