timestamp,motion
2023-11-10 14:34:00,1
2023-11-10 15:04:00,1
2023-11-10 15:44:00,1
2023-11-10 19:14:00,1
2023-11-10 20:13:00,1
2023-11-10 20:44:00,1
2023-11-11 00:40:00,1
2023-11-11 01:16:00,1
2023-11-11 08:25:00,1
2023-11-11 09:04:00,1
2023-11-11 09:44:00,1
2023-11-11 11:08:00,1
2023-11-11 12:32:00,1
2023-11-11 13:03:00,1
2023-11-11 17:03:00,1
2023-11-11 18:15:00,1
2023-11-11 20:21:00,1
2023-11-11 21:59:00,1
2023-11-11 23:54:00,1
2023-11-12 01:35:00,1
2023-11-12 02:30:00,1
2023-11-12 06:43:00,1
2023-11-12 10:11:00,1
2023-11-12 11:09:00,1
2023-11-12 12:01:00,1
2023-11-12 14:11:00,1
2023-11-12 16:41:00,1
2023-11-12 17:12:00,1
2023-11-12 17:43:00,1
2023-11-12 18:34:00,1
2023-11-12 19:29:00,1
2023-11-12 20:44:00,1
2023-11-12 21:51:00,1
2023-11-12 23:18:00,1
2023-11-13 00:28:00,1
2023-11-13 01:41:00,1
2023-11-13 03:16:00,1
2023-11-13 09:43:00,1
2023-11-13 10:20:00,1
2023-11-13 10:51:00,1
2023-11-13 11:40:00,1
2023-11-13 12:14:00,1
2023-11-13 14:00:00,1
2023-11-13 15:30:00,1
2023-11-13 16:55:00,1
2023-11-13 18:33:00,1
2023-11-13 20:48:00,1
2023-11-13 21:40:00,1
2023-11-13 22:43:00,1
2023-11-14 01:08:00,1
2023-11-14 05:51:00,1
2023-11-14 09:27:00,1
2023-11-14 10:00:00,1
2023-11-14 10:31:00,1
2023-11-14 11:02:00,1
2023-11-14 11:33:00,1
2023-11-14 12:04:00,1
2023-11-14 12:39:00,1
2023-11-14 13:15:00,1
2023-11-14 14:03:00,1
2023-11-14 15:01:00,1
2023-11-14 15:40:00,1
2023-11-14 16:39:00,1
2023-11-14 17:57:00,1
2023-11-14 20:13:00,1
2023-11-14 20:44:00,1
2023-11-14 21:53:00,1
2023-11-15 00:10:00,1
2023-11-15 01:44:00,1
2023-11-15 10:06:00,1
2023-11-15 11:05:00,1
2023-11-15 12:45:00,1
2023-11-15 14:40:00,1
2023-11-15 16:34:00,1
2023-11-15 17:32:00,1
2023-11-15 18:10:00,1
2023-11-15 18:50:00,1
2023-11-15 19:48:00,1
2023-11-15 21:04:00,1
2023-11-15 22:46:00,1
2023-11-16 00:53:00,1
2023-11-16 07:15:00,1
2023-11-16 08:41:00,1
2023-11-16 09:21:00,1
2023-11-16 10:21:00,1
2023-11-16 10:54:00,1
2023-11-16 11:25:00,1
2023-11-16 11:56:00,1
2023-11-16 12:27:00,1
2023-11-16 13:00:00,1
2023-11-16 14:28:00,1
2023-11-16 15:06:00,1
2023-11-16 17:40:00,1
2023-11-16 18:39:00,1
2023-11-16 20:46:00,1
2023-11-16 21:34:00,1
2023-11-16 22:47:00,1
2023-11-16 23:39:00,1
2023-11-17 00:15:00,1
2023-11-17 05:21:00,1
2023-11-17 07:12:00,1
2023-11-17 09:47:00,1
2023-11-17 10:31:00,1
2023-11-17 11:18:00,1
2023-11-17 11:57:00,1
2023-11-17 13:33:00,1
2023-11-17 14:42:00,1
2023-11-17 15:47:00,1
2023-11-17 17:00:00,1
2023-11-17 17:33:00,1
2023-11-17 18:17:00,1
2023-11-17 18:55:00,1
2023-11-17 20:06:00,1
2023-11-17 20:57:00,1
2023-11-17 21:37:00,1
2023-11-17 22:18:00,1
2023-11-17 23:18:00,1
2023-11-18 00:43:00,1
2023-11-18 01:33:00,1
2023-11-18 06:57:00,1
2023-11-18 08:47:00,1
2023-11-18 10:34:00,1
2023-11-18 11:21:00,1
2023-11-18 13:17:00,1
2023-11-18 15:04:00,1
2023-11-18 15:53:00,1
2023-11-18 16:29:00,1
2023-11-18 17:12:00,1
2023-11-18 17:45:00,1
2023-11-18 18:21:00,1
2023-11-18 18:59:00,1
2023-11-18 19:31:00,1
2023-11-18 20:02:00,1
2023-11-18 20:33:00,1
2023-11-18 22:21:00,1
2023-11-18 23:09:00,1
2023-11-18 23:54:00,1
2023-11-19 00:41:00,1
2023-11-19 03:03:00,1
2023-11-19 03:36:00,1
2023-11-19 11:15:00,1
2023-11-19 11:47:00,1
2023-11-19 12:18:00,1
2023-11-19 13:26:00,1
2023-11-19 13:57:00,1
2023-11-19 14:42:00,1
2023-11-19 15:51:00,1
2023-11-19 16:41:00,1
2023-11-19 17:44:00,1
2023-11-19 18:38:00,1
2023-11-19 19:14:00,1
2023-11-19 20:18:00,1
2023-11-19 20:49:00,1
2023-11-19 21:49:00,1
2023-11-20 00:13:00,1
