timestamp,motion
2024-02-22 10:39:41,1
2024-02-22 3:40:02,1
2024-02-22 6:33:16,1
2024-02-23 4:25:22,1
2024-02-23 5:07:59,1
2024-02-23 6:00:45,1
2024-02-23 6:31:29,1
2024-02-23 7:05:12,1
2024-02-23 7:52:29,1
2024-02-24 12:18:53,1
2024-02-24 12:56:51,1
2024-02-24 2:40:39,1
2024-02-24 7:11:41,1
2024-02-24 8:12:40,1
2024-02-24 9:38:33,1
2024-02-25 12:26:24,1
2024-02-25 1:11:20,1
2024-02-25 1:42:03,1
2024-02-25 3:57:04,1
2024-02-25 7:01:58,1
2024-02-25 9:16:27,1
2024-02-26 12:22:07,1
2024-02-26 2:34:43,1
2024-02-26 5:13:29,1
2024-02-26 5:44:37,1
2024-02-26 6:15:32,1
2024-02-26 7:11:20,1
2024-02-26 8:35:53,1
2024-02-27 10:21:31,1
2024-02-27 6:28:11,1
2024-02-27 9:50:29,1
2024-02-29 10:15:36,1
2024-02-29 12:18:42,1
2024-02-29 2:56:49,1
2024-02-29 4:11:30,1
2024-02-29 6:44:00,1
2024-03-01 10:55:29,1
2024-03-01 2:19:01,1
2024-03-01 3:00:24,1
2024-03-01 3:48:31,1
2024-03-01 8:10:10,1
2024-03-01 8:14:19,1
2024-03-02 10:02:07,1
2024-03-02 12:00:45,1
2024-03-02 1:19:21,1
2024-03-02 1:56:58,1
2024-03-02 2:28:05,1
2024-03-02 3:25:53,1
2024-03-02 5:30:17,1
2024-03-02 8:49:48,1
2024-03-02 9:28:29,1
2024-03-03 11:56:48,1
2024-03-03 1:00:04,1
2024-03-03 2:34:29,1
2024-03-03 4:57:12,1
2024-03-03 6:25:12,1
2024-03-03 8:42:52,1
2024-03-03 9:48:54,1
2024-03-04 12:09:46,1
2024-03-04 2:24:18,1
2024-03-04 5:29:50,1
2024-03-04 6:48:42,1
2024-03-04 9:33:19,1
2024-03-05 10:21:52,1
2024-03-05 10:58:55,1
2024-03-05 11:30:00,1
2024-03-05 12:00:31,1
2024-03-05 12:33:01,1
2024-03-05 1:22:32,1
2024-03-05 2:23:09,1
2024-03-05 3:01:49,1
2024-03-05 3:34:48,1
2024-03-05 4:07:13,1
2024-03-05 4:39:14,1
2024-03-05 5:30:10,1
2024-03-05 6:29:17,1
2024-03-05 9:20:33,1
2024-03-05 9:51:15,1
2024-03-06 6:38:32,1
2024-03-06 7:03:51,1
2024-03-07 11:03:41,1
2024-03-07 11:33:09,1
2024-03-07 12:25:37,1
2024-03-07 3:36:13,1
2024-03-07 4:07:56,1
2024-03-07 7:23:31,1
2024-03-07 7:37:55,1
2024-03-07 9:55:59,1
2024-03-08 10:31:05,1
2024-03-08 12:08:45,1
2024-03-08 5:14:20,1
2024-03-08 7:40:08,1
2024-03-08 8:09:47,1
2024-03-08 9:18:09,1
2024-03-09 11:16:39,1
2024-03-09 2:15:19,1
2024-03-09 2:46:46,1
2024-03-09 3:24:40,1
2024-03-09 4:07:58,1
2024-03-09 5:01:14,1
2024-03-09 5:38:04,1
2024-03-09 6:55:40,1
2024-03-09 8:38:58,1
2024-03-09 9:25:47,1
2024-03-10 10:29:02,1
2024-03-10 1:35:59,1
2024-03-10 5:12:44,1
2024-03-10 5:43:47,1
2024-03-10 7:52:29,1
2024-03-10 9:01:44,1
2024-03-11 10:07:48,1
2024-03-11 10:57:07,1
2024-03-11 11:31:23,1
2024-03-11 12:04:24,1
2024-03-11 8:54:47,1
2024-03-11 9:28:19,1
2024-03-12 11:43:39,1
2024-03-12 12:23:55,1
2024-03-12 5:46:24,1
2024-03-12 7:40:19,1
2024-03-12 8:01:28,1
2024-03-12 9:22:49,1
2024-03-13 6:09:09,1
2024-03-13 6:43:19,1
2024-03-13 7:26:06,1
2024-03-13 8:45:45,1
